Name,Sweep (T1),,,Name,Sweep (T2),,,
Date,03/04/2022,,,Date,03/04/2022,,,
Time,12:50:46,,,Time,12:50:46,,,
Instrument,FPC1000 - 204388/002,,,Instrument,FPC1000 - 204388/002,,,
Firmware Version,V1.70,,,Firmware Version,V1.70,,,
Country of Origin,Czech Republic,,,Country of Origin,Czech Republic,,,
Instrument Mode,Spectrum Analyzer,,,Instrument Mode,Spectrum Analyzer,,,
Meas Mode,Spectrum,,,Meas Mode,Spectrum,,,
Uplink,- - -,,,Uplink,- - -,,,
Downlink,- - -,,,Downlink,- - -,,,
Channel,- - -,,,Channel,- - -,,,
Center Frequency,576000000,Hz,,Center Frequency,576000000,Hz,,
Frequency Offset,0,Hz,,Frequency Offset,0,Hz,,
Span,12500000,Hz,,Span,12500000,Hz,,
Ref Level,-50,dBm,,Ref Level,-50,dBm,,
Ref Offset,0,dB,,Ref Offset,0,dB,,
Ref Position,1.00 ,,,Ref Position,1.00 ,,,
Range,100,dB,,Range,100,dB,,
RF Attenuation,Auto Low Distortion,,,RF Attenuation,Auto Low Distortion,,,
RF Attenuator,0,dB,,RF Attenuator,0,dB,,
Pre-Amplifier,Off,,,Pre-Amplifier,Off,,,
RF Input,50 Ω,,,RF Input,50 Ω,,,
RBW,10000,Hz,,RBW,10000,Hz,,
VBW,100000,Hz,,VBW,100000,Hz,,
SWT,0.252,s,,SWT,0.252,s,,
Trigger Mode,Free Run,,,Trigger Mode,Free Run,,,
Trigger Level,- - -,,,Trigger Level,- - -,,,
Trigger Delay,- - -,,,Trigger Delay,- - -,,,
Trace Mode,Clear / Write,,,Trace Mode,Max Hold,,,
Trace Math,Off,,,Trace Math,Off,,,
Trace Detector,RMS,,,Trace Detector,Max Peak,,,
Primary Transducer,- - -,,,Primary Transducer,- - -,,,
Secondary Transducer,- - -,,,Secondary Transducer,- - -,,,
Isotropic Antenna,Off,,,Isotropic Antenna,Off,,,
Limit Line 1,- - -,,,Limit Line 1,- - -,,,
Result Limit Line 1,- - -,,,Result Limit Line 1,- - -,,,
Limit Line 2,- - -,,,Limit Line 2,- - -,,,
Result Limit Line 2,- - -,,,Result Limit Line 2,- - -,,,
Marker 1,569750000,Hz,,Marker 1,569750000,Hz,,
Marker 1 Value,-109.74,dBm,,Marker 1 Value,-99.89,dBm,,

Frequency [Hz],Magnitude [dBm],,,Frequency [Hz],Magnitude [dBm],,,
569750000,-109.742034912109,,,569750000,-99.8895721435547,,,
569760575.296108,-111.289840698242,,,569760575.296108,-100.644035339355,,,
569771150.592217,-112.03776550293,,,569771150.592217,-100.58610534668,,,
569781725.888325,-106.652519226074,,,569781725.888325,-101.704528808594,,,
569792301.184433,-107.562492370605,,,569792301.184433,-101.112098693848,,,
569802876.480541,-109.709495544434,,,569802876.480541,-100.010139465332,,,
569813451.77665,-109.339950561523,,,569813451.77665,-99.8261337280273,,,
569824027.072758,-107.468757629395,,,569824027.072758,-101.591079711914,,,
569834602.368866,-114.692596435547,,,569834602.368866,-101.241981506348,,,
569845177.664975,-112.21354675293,,,569845177.664975,-101.287689208984,,,
569855752.961083,-110.232650756836,,,569855752.961083,-100.847259521484,,,
569866328.257191,-110.295249938965,,,569866328.257191,-99.9096755981445,,,
569876903.5533,-108.972061157227,,,569876903.5533,-100.391464233398,,,
569887478.849408,-110.208198547363,,,569887478.849408,-102.178810119629,,,
569898054.145516,-110.172904968262,,,569898054.145516,-100.647476196289,,,
569908629.441624,-108.029396057129,,,569908629.441624,-99.8976516723633,,,
