Frequency: 663500000.000000
Sample Rate: 12500000.000000
Vector Length: 1024
Notes: 
Run time: 30.000062 seconds
Timestamp: 09/06/2025 17:00:02
-98.79,-96.64,-97.27,-103.48,-105.97,-99.82,-101.03,-101.90,-102.41,-98.56,-95.86,-97.50,-98.79,-101.74,-108.25,-101.14,-102.73,-111.77,-106.85,-106.69,-109.98,-101.26,-97.17,-96.39,-94.89,-93.71,-93.43,-95.28,-97.94,-100.24,-100.53,-99.10,-101.86,-109.04,-105.41,-103.76,-98.74,-104.51,-100.64,-96.78,-96.52,-97.58,-100.83,-100.44,-96.71,-95.06,-97.72,-114.14,-108.42,-102.40,-96.50,-97.54,-102.15,-98.95,-94.82,-93.06,-92.10,-90.72,-91.18,-95.77,-120.80,-97.95,-95.85,-104.00,-95.96,-94.71,-99.82,-109.07,-112.67,-102.74,-95.07,-93.16,-97.39,-103.05,-101.09,-101.16,-98.28,-105.65,-100.41,-95.07,-96.70,-100.37,-95.66,-93.35,-94.20,-100.27,-104.41,-97.72,-101.52,-101.77,-98.64,-93.16,-92.18,-94.75,-100.37,-107.63,-100.98,-98.44,-98.07,-106.82,-99.48,-102.56,-100.71,-96.31,-99.40,-116.50,-106.65,-107.97,-98.94,-98.92,-102.18,-99.65,-99.10,-96.52,-93.48,-94.87,-98.60,-101.09,-103.88,-102.02,-93.53,-91.68,-92.28,-96.72,-104.90,-110.80,-105.98,-106.61,-101.68,-102.32,-114.11,-101.52,-103.73,-127.70,-100.37,-92.74,-90.10,-95.93,-103.13,-97.99,-97.60,-96.65,-94.32,-90.48,-90.27,-93.07,-94.64,-95.96,-96.24,-94.68,-95.08,-100.28,-106.37,-100.03,-115.52,-98.49,-94.19,-95.03,-98.90,-108.55,-99.11,-95.63,-96.51,-95.56,-98.07,-104.52,-96.64,-92.43,-93.05,-96.45,-99.13,-98.39,-97.59,-99.63,-103.89,-124.95,-108.40,-105.55,-98.92,-96.03,-96.72,-95.42,-93.37,-94.66,-96.82,-94.03,-93.47,-97.61,-95.16,-96.73,-105.31,-99.07,-95.45,-93.25,-92.47,-94.82,-101.18,-99.86,-102.50,-96.28,-95.06,-98.98,-98.25,-93.75,-92.33,-94.77,-100.13,-102.76,-100.30,-97.78,-95.02,-95.94,-99.76,-98.09,-100.16,-98.39,-95.06,-96.22,-94.27,-93.28,-92.72,-90.80,-92.59,-100.29,-115.10,-99.90,-98.78,-98.42,-98.77,-113.72,-100.61,-92.85,-89.74,-91.29,-96.76,-102.14,-93.06,-92.19,-90.56,-90.36,-94.78,-98.33,-99.21,-100.17,-94.47,-92.08,-94.99,-107.11,-94.55,-88.19,-88.42,-96.76,-99.00,-96.66,-107.20,-101.31,-97.93,-104.72,-109.63,-97.67,-93.68,-93.79,-99.92,-96.37,-97.03,-101.04,-98.61,-100.29,-109.31,-100.74,-98.53,-95.70,-91.42,-93.70,-101.25,-103.47,-96.97,-91.65,-89.23,-89.83,-91.57,-93.75,-97.86,-97.58,-99.60,-116.76,-102.30,-103.11,-102.79,-100.82,-99.02,-97.22,-107.93,-99.61,-97.01,-96.59,-96.10,-97.00,-99.77,-94.41,-96.46,-94.13,-89.53,-89.35,-91.84,-92.76,-90.66,-91.25,-98.43,-95.74,-93.35,-95.74,-96.37,-95.09,-95.07,-94.87,-93.30,-93.94,-96.87,-94.84,-92.80,-94.39,-98.50,-99.51,-97.55,-92.38,-91.85,-96.74,-101.86,-96.39,-95.92,-101.44,-105.29,-101.37,-96.17,-95.71,-103.04,-98.09,-104.02,-100.99,-97.01,-97.71,-100.74,-94.30,-86.76,-85.02,-87.37,-91.10,-98.39,-100.02,-95.57,-91.12,-90.96,-96.04,-107.78,-100.70,-100.03,-92.20,-90.54,-95.16,-99.53,-94.07,-99.40,-92.87,-89.85,-91.60,-99.87,-102.00,-95.92,-96.05,-92.52,-90.97,-96.09,-101.82,-94.43,-97.10,-102.58,-98.33,-95.58,-102.96,-99.40,-98.02,-102.91,-112.44,-112.97,-114.72,-136.81,-115.12,-110.07,-112.39,-125.45,-122.86,-110.33,-107.16,-105.34,-104.46,-107.20,-113.82,-107.62,-106.61,-111.26,-117.86,-118.44,-109.54,-106.68,-108.92,-114.35,-111.55,-115.72,-117.91,-127.39,-124.18,-110.67,-105.08,-106.62,-115.28,-115.77,-106.59,-104.44,-108.57,-114.92,-109.46,-108.06,-105.63,-104.95,-107.89,-115.51,-136.23,-114.44,-110.53,-108.72,-109.27,-112.54,-111.31,-108.65,-109.38,-111.99,-107.67,-107.90,-111.16,-107.44,-106.56,-109.15,-110.89,-112.45,-114.29,-111.15,-107.41,-107.73,-107.09,-105.86,-107.10,-111.99,-118.31,-109.74,-110.84,-112.85,-107.47,-105.42,-104.87,-105.12,-106.95,-110.97,-115.98,-123.65,-118.92,-111.92,-111.05,-112.21,-114.28,-111.47,-113.83,-113.50,-112.53,-117.13,-109.36,-104.93,-103.71,-104.82,-107.10,-109.10,-110.11,-107.58,-106.15,-108.18,-112.18,-118.82,-126.28,-118.29,-111.62,-109.07,-113.17,-111.73,-107.84,-109.23,-109.04,-110.33,-112.79,-110.84,-106.01,-105.60,-114.64,-110.04,-104.93,-105.14,-106.28,-107.88,-108.92,-109.98,-114.08,-115.32,-108.26,-103.32,-104.50,-100.81,-100.11,-102.30,-103.44,-104.82,-110.33,-119.05,-109.68,-107.97,-110.84,-130.30,-117.75,-109.64,-108.07,-108.03,-107.17,-106.67,-112.83,-116.46,-112.61,-113.92,-109.14,-115.92,-112.32,-114.39,-141.89,-114.66,-108.00,-106.98,-108.54,-110.53,-109.99,-109.43,-110.15,-111.22,-112.54,-114.82,-115.27,-110.04,-106.66,-107.49,-110.10,-107.41,-106.77,-110.74,-118.32,-114.14,-109.30,-107.95,-107.39,-106.64,-107.28,-111.13,-119.50,-119.35,-121.66,-129.51,-114.94,-110.16,-113.81,-118.09,-108.61,-107.81,-109.45,-110.59,-112.74,-113.15,-112.07,-108.57,-107.94,-112.71,-129.09,-115.52,-110.26,-105.05,-103.89,-109.42,-118.31,-110.86,-109.84,-111.12,-110.19,-108.15,-105.00,-104.79,-107.99,-112.21,-118.16,-116.04,-113.49,-110.54,-111.07,-112.20,-109.07,-111.13,-114.38,-114.17,-112.96,-114.77,-121.30,-118.40,-121.42,-108.56,-105.21,-105.31,-106.13,-107.01,-107.34,-107.39,-108.99,-111.42,-107.79,-105.43,-105.95,-109.36,-110.88,-111.78,-123.88,-110.94,-106.83,-106.14,-107.48,-110.09,-110.30,-106.78,-107.00,-112.04,-111.13,-110.60,-113.14,-123.59,-118.17,-112.80,-108.15,-109.53,-115.98,-119.02,-118.85,-117.49,-119.89,-114.20,-117.41,-114.44,-109.47,-115.02,-115.77,-112.51,-117.75,-128.74,-117.84,-111.09,-114.54,-116.52,-113.83,-117.95,-107.55,-107.94,-112.37,-113.17,-111.73,-111.11,-111.05,-112.32,-114.12,-109.57,-109.49,-111.74,-107.84,-106.47,-106.01,-107.06,-113.05,-116.16,-114.45,-106.57,-105.88,-110.41,-109.79,-114.35,-109.52,-107.09,-113.53,-128.78,-134.27,-121.26,-117.98,-115.62,-112.46,-109.81,-107.43,-109.90,-121.76,-111.44,-117.31,-123.49,-114.91,-111.04,-108.54,-107.19,-108.85,-114.58,-121.00,-118.79,-112.99,-109.20,-109.00,-113.68,-127.19,-113.79,-110.93,-108.23,-106.61,-109.31,-120.86,-112.81,-112.16,-111.68,-109.75,-115.93,-117.56,-111.50,-110.95,-108.84,-108.08,-110.59,-111.50,-104.87,-104.47,-106.92,-110.36,-143.94,-112.87,-114.32,-122.63,-112.83,-115.98,-117.94,-112.10,-111.81,-111.49,-112.41,-107.57,-106.86,-112.38,-117.57,-113.09,-107.69,-106.36,-107.08,-112.47,-113.78,-125.39,-106.13,-103.32,-107.13,-113.56,-105.82,-106.34,-112.11,-114.65,-105.89,-106.48,-109.08,-105.77,-102.44,-102.81,-106.38,-114.46,-109.08,-108.39,-111.06,-114.91,-112.38,-109.07,-106.47,-106.14,-109.58,-114.60,-113.40,-108.10,-106.39,-109.09,-107.79,-103.65,-105.49,-109.17,-108.83,-110.66,-110.86,-113.72,-127.98,-116.16,-116.53,-117.45,-109.96,-114.08,-117.93,-108.95,-107.59,-110.16,-117.05,-114.24,-113.22,-114.79,-122.02,-116.88,-111.79,-109.89,-112.17,-114.47,-116.42,-122.12,-113.80,-114.69,-120.69,-107.84,-105.05,-104.94,-105.51,-107.51,-110.78,-116.18,-120.10,-108.18,-104.65,-104.65,-111.69,-120.13,-124.68,-109.50,-103.29,-102.56,-105.27,-111.37,-118.55,-110.48,-107.69,-108.83,-116.88,-114.37,-111.81,-111.13,-112.11,-110.14,-119.18,-117.36,-115.14,-112.04,-113.10,-115.54,-111.49,-108.69,-106.88,-104.78,-105.72,-109.62,-108.01,-108.25,-116.16,-111.35,-104.94,-104.53,-107.33,-113.77,-115.78,-110.79,-114.48,-126.35,-123.42,-119.97,-120.82,-111.41,-111.04,-114.61,-111.57,-109.31,-110.66,-113.75,-118.52,-111.38,-106.54,-109.91,-119.67,-120.36,-111.34,-115.61,-112.37,-110.46,-115.33,-114.22,-110.10,-107.20,-107.75,-113.57,-123.09,-112.62,-108.16,-108.09,-107.44,-106.40,-108.27,-116.97,-114.20,-113.16,-116.76,-125.18,-119.72,-111.67,-109.45,-107.80,-104.20,-103.72,-108.06,-120.13,-114.89,-113.67,-117.96,-115.58,-109.51,-109.27,-115.28,-114.72,-110.33,-110.89,-113.43,-122.25,-118.73,-113.09,-113.31,-113.87,-110.40,-112.87,-127.67,-114.47,-110.74,-108.06,-109.28,-124.81,-116.30,-120.46,-122.96,-113.60,-110.32,-109.91,-109.52,-115.77,-120.31,-119.09,-121.62,-115.62,-111.21,-112.77,-115.17,-112.10,-112.38,-114.12,-108.04,-108.94,-111.73,-109.34,-109.03,-109.56,-102.54,-101.87,-106.47,-111.35,-112.83,-119.11,-118.97,-116.60,-109.53,-113.89,-116.99,-110.83,-110.17,-113.82,-107.34,-103.96,-104.60,-108.77,-106.92,-107.49,-108.27,-107.37,-110.29,-106.67,-105.50,-104.24,-104.80,-107.58,-110.05,-111.21,-105.65,-104.17,-104.35,-105.50,-107.39,-104.21,-111.72,-110.74,-108.33,-111.67,-103.14,-100.86,-102.81,-108.86,-114.11,-108.52,-112.31,-107.41
Run time: 60.000198 seconds
Timestamp: 09/06/2025 17:00:32
-103.78,-104.81,-108.20,-99.52,-96.71,-98.41,-101.32,-102.90,-104.50,-105.24,-102.35,-98.29,-97.21,-98.89,-100.23,-101.11,-111.59,-102.47,-103.35,-103.83,-102.60,-100.67,-97.64,-97.92,-98.89,-96.34,-94.94,-98.74,-101.42,-96.03,-98.39,-111.41,-105.42,-101.39,-102.77,-110.83,-103.48,-102.65,-104.02,-100.71,-97.28,-97.43,-96.82,-92.55,-90.50,-91.78,-98.23,-113.27,-110.07,-104.74,-94.76,-94.77,-100.30,-102.26,-98.48,-94.13,-91.10,-92.75,-101.85,-99.54,-98.26,-105.04,-109.09,-105.98,-111.31,-104.12,-104.81,-101.57,-97.59,-104.33,-101.33,-94.83,-93.91,-95.32,-96.89,-95.52,-96.65,-112.10,-97.71,-95.13,-93.67,-92.92,-93.24,-94.71,-96.72,-99.58,-99.94,-102.01,-116.02,-104.88,-110.81,-113.74,-98.62,-94.61,-95.51,-94.27,-90.58,-91.92,-100.21,-102.22,-94.65,-93.68,-97.86,-97.44,-96.71,-102.31,-123.80,-118.31,-101.75,-96.00,-95.79,-102.82,-109.57,-101.90,-97.15,-91.58,-89.25,-90.06,-92.95,-94.92,-94.92,-96.01,-96.23,-93.66,-97.19,-106.14,-113.76,-97.30,-96.23,-102.14,-105.55,-96.65,-96.44,-103.56,-111.94,-106.02,-107.77,-98.36,-96.62,-93.68,-90.60,-91.14,-98.07,-99.37,-96.93,-95.95,-93.76,-95.03,-99.50,-107.84,-101.64,-96.18,-93.45,-93.36,-94.09,-95.55,-104.22,-124.13,-101.53,-97.77,-99.20,-94.57,-94.06,-97.04,-103.10,-99.93,-97.47,-96.40,-99.13,-102.03,-93.16,-91.34,-93.45,-98.30,-97.81,-94.33,-93.37,-94.62,-94.52,-94.16,-93.82,-94.30,-94.80,-93.69,-92.67,-94.86,-95.29,-91.00,-91.93,-94.27,-94.97,-97.28,-97.76,-97.14,-99.59,-100.21,-104.05,-121.20,-104.78,-103.17,-103.89,-95.57,-93.90,-94.49,-93.58,-94.66,-100.97,-103.49,-103.57,-98.69,-99.55,-104.63,-91.80,-90.50,-94.02,-98.15,-97.95,-97.28,-96.47,-93.04,-90.33,-91.55,-98.59,-109.27,-102.87,-94.53,-93.63,-102.26,-98.89,-94.03,-92.12,-93.11,-96.17,-95.49,-98.41,-104.69,-96.34,-92.73,-91.57,-95.67,-101.49,-98.82,-105.06,-93.85,-89.68,-88.27,-90.98,-96.54,-94.41,-94.31,-94.46,-98.61,-96.98,-90.57,-90.71,-93.82,-93.45,-92.25,-94.59,-95.54,-94.18,-93.79,-95.29,-96.29,-100.26,-106.70,-96.85,-92.15,-90.73,-94.46,-97.22,-98.18,-97.02,-94.86,-94.87,-96.52,-97.13,-102.14,-96.20,-98.41,-114.05,-103.07,-103.93,-104.68,-100.45,-98.17,-104.05,-100.98,-95.17,-90.52,-96.22,-100.44,-95.45,-97.16,-98.11,-100.05,-94.14,-93.60,-97.70,-99.27,-94.62,-91.86,-93.85,-101.74,-93.39,-91.32,-94.10,-97.35,-112.18,-96.99,-95.83,-100.05,-101.99,-99.86,-96.08,-95.83,-94.84,-89.15,-87.33,-87.57,-89.75,-92.78,-93.46,-94.10,-97.87,-107.45,-103.93,-100.68,-98.01,-92.86,-93.40,-94.28,-97.41,-99.59,-97.60,-99.69,-97.10,-99.17,-96.74,-94.45,-93.62,-92.59,-98.91,-99.26,-96.58,-98.26,-96.16,-94.27,-95.29,-98.48,-103.15,-102.75,-102.51,-100.08,-98.22,-98.42,-99.90,-101.56,-94.84,-92.08,-91.98,-94.44,-98.91,-101.21,-91.70,-88.10,-87.38,-89.13,-92.42,-94.47,-101.59,-94.72,-89.51,-89.04,-89.26,-89.91,-91.93,-94.97,-95.14,-91.60,-89.77,-91.09,-95.56,-101.98,-107.76,-119.39,-113.59,-109.62,-110.18,-112.94,-114.50,-112.52,-111.82,-111.86,-114.24,-117.07,-118.92,-123.67,-112.60,-109.20,-111.30,-113.06,-106.23,-106.22,-112.33,-114.86,-121.43,-117.00,-115.38,-119.29,-116.51,-112.13,-115.05,-117.36,-113.45,-112.77,-109.51,-108.17,-111.59,-116.18,-117.03,-113.99,-110.90,-113.01,-115.22,-115.52,-118.30,-111.50,-106.23,-104.92,-105.51,-106.82,-110.04,-113.98,-116.50,-129.20,-130.97,-122.12,-128.12,-113.49,-108.81,-110.14,-114.07,-112.03,-118.74,-120.27,-111.84,-105.15,-105.42,-110.66,-111.22,-109.16,-110.41,-111.83,-110.25,-107.49,-107.90,-111.50,-110.08,-107.11,-111.53,-113.52,-108.95,-110.73,-119.92,-109.64,-108.21,-114.26,-118.22,-115.88,-116.48,-116.24,-127.73,-118.76,-120.19,-114.98,-114.56,-129.37,-114.94,-113.03,-111.27,-109.09,-112.30,-116.17,-112.31,-117.36,-118.74,-110.12,-107.85,-108.57,-107.47,-108.52,-120.75,-116.65,-111.75,-106.66,-104.76,-106.63,-107.33,-106.89,-108.79,-108.31,-106.26,-105.75,-106.16,-109.71,-118.00,-117.80,-112.37,-108.95,-108.14,-110.64,-127.79,-115.22,-106.05,-99.87,-100.03,-103.23,-104.67,-105.74,-109.31,-114.49,-115.95,-115.50,-107.59,-104.86,-110.30,-111.97,-110.32,-113.04,-112.28,-110.24,-109.56,-114.72,-114.07,-111.10,-114.74,-110.73,-111.12,-111.91,-109.44,-109.51,-111.24,-111.17,-112.02,-117.56,-116.88,-109.05,-109.41,-113.65,-117.90,-113.59,-112.18,-109.09,-106.36,-108.59,-115.72,-118.73,-110.51,-112.14,-111.13,-110.99,-117.38,-120.94,-115.59,-119.16,-121.92,-111.47,-108.71,-108.18,-109.95,-113.42,-111.75,-108.12,-106.53,-108.63,-115.75,-114.02,-120.98,-122.52,-138.91,-118.64,-112.20,-108.60,-107.71,-110.11,-113.00,-116.89,-120.86,-118.34,-111.10,-107.32,-107.05,-108.08,-107.33,-105.85,-104.91,-106.67,-113.92,-117.77,-111.93,-108.53,-108.94,-113.66,-114.40,-112.28,-113.58,-125.72,-120.65,-114.86,-113.32,-114.11,-117.57,-117.64,-115.03,-115.98,-112.76,-109.10,-110.47,-116.39,-127.13,-111.02,-106.83,-106.71,-108.88,-112.77,-119.09,-127.57,-114.57,-109.26,-107.67,-110.35,-113.10,-119.84,-113.70,-108.15,-109.57,-111.64,-113.26,-110.35,-107.20,-106.04,-107.71,-119.29,-112.76,-107.84,-107.84,-111.31,-112.31,-110.72,-117.57,-116.24,-110.23,-113.57,-120.98,-110.47,-109.63,-110.52,-110.30,-109.89,-109.64,-109.82,-108.28,-109.03,-112.56,-104.88,-105.24,-109.66,-108.24,-107.79,-112.00,-119.74,-111.83,-110.12,-112.84,-116.38,-117.18,-110.56,-104.97,-103.58,-105.61,-109.38,-113.20,-109.50,-109.39,-111.69,-112.61,-110.79,-110.48,-114.81,-124.90,-123.48,-114.82,-107.64,-105.41,-108.89,-111.58,-105.09,-105.24,-110.47,-111.90,-108.85,-106.71,-106.61,-108.77,-111.83,-111.99,-110.96,-111.26,-123.71,-108.92,-106.00,-108.68,-113.66,-119.00,-120.66,-113.37,-107.70,-106.91,-106.41,-106.85,-111.46,-115.04,-113.38,-110.45,-109.33,-109.23,-115.81,-113.39,-106.92,-105.33,-107.80,-112.97,-116.38,-124.80,-126.52,-116.62,-116.02,-119.67,-113.40,-108.13,-108.69,-113.88,-115.25,-112.64,-108.85,-107.83,-105.94,-104.27,-108.78,-123.39,-121.59,-122.63,-112.40,-109.96,-107.92,-106.97,-105.90,-106.07,-108.67,-112.62,-116.23,-115.45,-112.25,-111.84,-108.44,-107.56,-110.99,-126.35,-111.46,-107.28,-111.27,-132.78,-111.92,-108.02,-108.82,-114.28,-129.16,-119.53,-113.57,-115.87,-115.37,-112.24,-122.01,-126.60,-115.01,-109.67,-113.73,-114.43,-109.11,-108.97,-112.74,-109.83,-111.03,-116.11,-112.42,-113.24,-119.29,-117.50,-108.56,-105.74,-105.42,-108.22,-113.89,-115.24,-118.26,-115.50,-115.74,-114.27,-108.88,-109.21,-111.98,-113.00,-115.94,-112.01,-105.07,-105.77,-110.62,-107.74,-104.03,-105.60,-114.62,-106.57,-105.56,-111.27,-119.64,-111.10,-110.49,-112.87,-111.09,-108.46,-111.97,-112.52,-112.61,-112.52,-110.37,-109.49,-110.37,-111.39,-114.24,-116.85,-118.70,-119.56,-110.81,-108.29,-112.97,-116.96,-115.31,-112.51,-113.13,-133.07,-111.12,-110.12,-123.98,-123.79,-123.73,-118.00,-113.31,-110.46,-110.25,-111.07,-109.78,-109.59,-109.19,-108.90,-109.95,-113.20,-118.40,-115.77,-112.25,-115.43,-120.90,-113.59,-113.57,-119.23,-121.67,-121.05,-121.45,-113.79,-115.39,-119.65,-111.94,-112.31,-117.43,-110.98,-108.13,-111.02,-114.27,-118.86,-111.91,-106.47,-107.39,-114.43,-123.55,-124.23,-116.91,-111.51,-111.73,-116.52,-123.38,-112.05,-108.22,-107.73,-107.85,-109.18,-115.60,-113.17,-108.36,-105.84,-106.14,-110.31,-120.90,-120.77,-114.28,-112.14,-109.08,-106.98,-107.93,-108.64,-108.76,-108.16,-109.58,-118.02,-112.39,-107.37,-106.56,-108.10,-108.68,-108.84,-114.51,-119.67,-115.97,-114.93,-111.86,-109.71,-109.65,-110.94,-112.53,-112.62,-110.38,-110.88,-116.26,-109.16,-108.00,-111.91,-117.49,-117.83,-116.68,-114.95,-133.92,-118.94,-120.46,-116.70,-112.69,-114.13,-109.91,-109.37,-112.85,-114.74,-113.44,-108.82,-105.06,-106.10,-111.59,-109.53,-106.81,-106.87,-108.36,-108.78,-110.72,-111.72,-108.83,-108.83,-111.66,-110.61,-111.88,-112.07,-112.99,-117.95,-110.17,-105.86,-106.37,-111.54,-115.55,-120.15,-112.71,-112.79,-102.66,-99.14,-99.24,-100.87,-101.74,-103.11,-107.61,-107.81,-103.48,-101.89,-101.64,-105.58,-107.32,-104.83,-109.23,-106.25,-103.66,-104.99,-107.38,-106.36,-105.51,-106.29,-106.13,-121.37,-109.86,-102.52,-98.97,-104.71,-103.55,-104.82,-117.05,-110.94,-104.82,-109.20,-108.22,-105.74,-120.54
Run time: 90.000198 seconds
