Frequency: 488500000.000000
Sample Rate: 12500000.000000
Vector Length: 1024
Notes: 
Run time: 30.000981 seconds
Timestamp: 09/06/2025 16:28:30
-128.72,-119.30,-116.55,-109.12,-103.93,-102.63,-105.48,-117.29,-116.35,-115.11,-116.62,-109.83,-107.71,-111.67,-126.29,-108.09,-104.86,-105.06,-107.84,-119.82,-105.79,-102.92,-105.90,-113.56,-109.26,-104.02,-103.10,-104.65,-107.09,-111.83,-128.71,-113.85,-106.96,-106.76,-113.75,-119.10,-114.03,-111.15,-105.68,-104.46,-105.42,-104.52,-105.65,-106.28,-104.81,-106.74,-106.76,-108.20,-126.63,-107.18,-107.40,-117.84,-108.46,-103.49,-103.06,-105.78,-111.45,-108.89,-107.50,-111.00,-110.09,-106.60,-106.22,-106.20,-104.97,-108.98,-115.74,-114.90,-109.27,-103.58,-101.94,-100.61,-100.46,-103.14,-114.59,-104.00,-100.72,-101.69,-103.23,-102.03,-102.95,-107.66,-111.30,-112.51,-115.58,-114.57,-108.33,-105.39,-103.19,-101.90,-103.32,-108.32,-110.39,-112.29,-123.09,-116.39,-116.27,-110.67,-109.07,-110.34,-108.89,-107.31,-106.54,-106.49,-107.61,-112.11,-129.61,-124.08,-116.67,-112.48,-106.76,-106.86,-104.01,-104.31,-110.13,-112.11,-111.91,-117.56,-119.57,-108.69,-99.63,-97.97,-100.62,-103.29,-104.36,-106.55,-107.02,-105.81,-104.36,-105.47,-109.17,-110.46,-112.01,-116.20,-113.58,-110.60,-111.49,-105.37,-107.86,-113.73,-117.22,-115.76,-124.94,-113.55,-102.78,-101.09,-102.60,-105.54,-120.52,-107.68,-101.64,-104.79,-124.60,-111.58,-111.58,-113.49,-108.09,-104.14,-103.78,-102.29,-101.88,-104.38,-105.80,-106.32,-103.28,-102.75,-120.30,-108.64,-110.84,-112.39,-108.84,-103.27,-104.92,-110.19,-122.10,-104.12,-101.13,-111.26,-104.60,-103.07,-104.85,-104.24,-103.94,-103.18,-101.58,-102.41,-110.96,-110.78,-101.54,-99.65,-104.28,-119.93,-111.78,-102.63,-98.67,-99.74,-106.12,-110.93,-104.28,-100.13,-100.03,-101.74,-103.38,-111.31,-115.81,-107.13,-105.90,-107.95,-104.88,-110.95,-107.12,-104.80,-116.20,-104.67,-103.13,-102.09,-102.03,-105.22,-103.42,-100.20,-99.40,-103.94,-112.36,-101.89,-102.80,-103.72,-102.01,-100.65,-99.25,-100.89,-106.61,-105.20,-102.37,-104.84,-113.19,-109.49,-109.35,-111.93,-107.03,-104.57,-104.43,-105.19,-103.59,-100.30,-98.54,-97.84,-97.72,-99.77,-105.21,-107.57,-107.08,-107.32,-103.70,-102.59,-106.00,-103.02,-102.18,-105.83,-111.08,-109.69,-106.84,-109.13,-107.52,-111.49,-114.14,-107.65,-105.64,-104.60,-102.81,-104.53,-108.19,-109.09,-105.45,-101.98,-102.56,-104.60,-106.51,-107.62,-107.29,-109.82,-102.96,-103.78,-108.27,-117.51,-109.13,-106.65,-108.56,-111.71,-108.79,-103.58,-101.93,-108.50,-112.42,-112.24,-108.84,-104.40,-108.12,-102.62,-96.46,-96.56,-99.49,-102.57,-107.46,-114.05,-113.60,-111.10,-113.51,-110.90,-116.27,-115.01,-104.61,-102.04,-105.35,-113.50,-119.62,-104.15,-103.01,-108.10,-111.44,-118.67,-127.00,-119.34,-109.80,-106.21,-105.85,-105.11,-106.10,-104.78,-103.70,-105.35,-109.35,-102.06,-100.63,-106.39,-113.50,-105.85,-102.32,-101.79,-102.71,-105.18,-109.41,-119.15,-108.13,-110.53,-106.32,-104.95,-115.88,-117.84,-110.57,-104.40,-104.95,-107.26,-104.47,-102.67,-103.53,-107.45,-117.08,-106.25,-103.12,-104.27,-106.44,-104.12,-105.45,-104.24,-100.67,-99.79,-102.64,-106.32,-108.18,-120.00,-112.03,-110.93,-116.54,-118.67,-116.80,-108.03,-104.33,-106.42,-121.81,-109.59,-105.22,-103.56,-104.65,-110.54,-113.66,-106.39,-111.45,-115.51,-106.96,-103.58,-102.50,-101.94,-106.32,-103.79,-103.93,-108.97,-120.38,-109.75,-121.39,-112.74,-112.61,-112.34,-113.60,-121.58,-116.97,-108.89,-105.20,-109.05,-109.78,-106.09,-103.62,-103.42,-104.56,-102.47,-101.45,-104.50,-111.76,-117.46,-110.29,-113.39,-105.72,-105.53,-110.03,-108.51,-105.86,-107.60,-109.18,-105.16,-110.43,-110.05,-109.33,-105.67,-102.30,-102.80,-105.24,-107.99,-105.57,-102.07,-104.37,-109.62,-104.10,-102.89,-103.78,-103.62,-109.67,-110.48,-106.24,-110.36,-111.51,-109.15,-110.58,-136.40,-107.87,-107.34,-107.61,-105.30,-109.60,-122.41,-113.91,-105.10,-103.03,-104.94,-110.45,-116.33,-110.53,-113.92,-121.92,-118.25,-117.57,-118.64,-117.16,-111.90,-108.23,-107.99,-108.91,-109.68,-107.66,-105.37,-104.26,-103.72,-105.88,-111.61,-115.02,-107.79,-100.43,-96.70,-97.39,-107.47,-108.15,-107.66,-110.98,-102.85,-99.95,-100.44,-98.63,-95.99,-95.86,-99.39,-100.62,-95.97,-96.80,-104.06,-119.87,-113.37,-109.77,-107.86,-105.76,-103.76,-105.23,-107.35,-101.83,-99.70,-103.05,-116.94,-102.44,-96.82,-99.47,-109.83,-107.10,-118.72,-106.61,-104.89,-105.22,-106.31,-103.74,-98.39,-97.74,-101.82,-112.39,-114.69,-112.83,-107.49,-106.02,-105.79,-109.25,-108.02,-103.66,-106.52,-104.46,-101.95,-103.54,-103.25,-100.21,-97.90,-98.84,-105.22,-115.50,-115.47,-117.46,-106.95,-104.98,-110.69,-119.68,-107.11,-106.41,-112.68,-110.48,-103.81,-101.50,-100.81,-101.24,-106.30,-120.10,-127.31,-117.20,-115.61,-109.76,-109.64,-123.06,-112.37,-105.99,-103.20,-105.62,-105.30,-101.48,-100.74,-104.36,-107.46,-108.02,-108.95,-105.24,-101.65,-99.99,-102.03,-108.64,-114.32,-114.93,-109.94,-104.11,-102.28,-104.16,-111.42,-103.28,-100.94,-104.21,-113.68,-121.86,-115.06,-122.36,-117.55,-106.52,-101.86,-102.13,-105.82,-111.27,-109.32,-105.88,-109.18,-109.33,-107.84,-108.10,-103.61,-105.42,-108.74,-108.43,-107.79,-102.70,-102.57,-103.19,-102.01,-103.41,-111.73,-113.95,-106.88,-106.31,-109.30,-107.05,-105.34,-101.43,-99.60,-104.79,-112.15,-102.70,-101.55,-101.63,-102.58,-104.24,-120.37,-101.96,-97.38,-98.95,-103.00,-107.27,-115.72,-114.85,-108.74,-106.47,-108.84,-112.31,-109.02,-106.01,-106.97,-107.95,-100.60,-96.73,-96.50,-98.14,-103.00,-116.15,-106.77,-104.83,-111.75,-109.65,-111.83,-108.82,-106.65,-109.14,-102.67,-98.06,-99.99,-110.42,-106.68,-103.23,-100.76,-101.36,-103.16,-104.43,-105.77,-110.49,-114.88,-106.19,-104.81,-112.56,-102.94,-98.60,-101.21,-111.89,-114.54,-112.30,-107.00,-107.41,-106.17,-104.16,-104.42,-102.82,-105.08,-102.95,-100.05,-100.64,-103.77,-113.15,-112.70,-106.30,-103.16,-102.63,-97.75,-95.30,-97.70,-103.79,-109.72,-105.75,-102.50,-101.28,-101.78,-114.73,-105.11,-106.28,-99.97,-97.26,-97.68,-98.58,-98.93,-98.79,-101.42,-106.57,-108.52,-112.67,-101.13,-99.38,-105.06,-104.40,-96.09,-96.90,-103.40,-111.03,-110.00,-99.91,-98.83,-103.43,-111.29,-106.18,-101.10,-103.36,-103.67,-99.28,-101.37,-99.05,-96.61,-99.68,-107.37,-105.53,-102.54,-103.44,-107.91,-105.75,-102.02,-100.74,-100.45,-100.34,-101.33,-105.43,-114.44,-103.46,-98.38,-98.34,-104.02,-111.59,-111.06,-107.25,-108.66,-112.12,-109.98,-105.23,-100.60,-95.97,-94.05,-97.97,-105.64,-106.25,-108.17,-105.06,-100.18,-97.88,-100.06,-101.86,-97.51,-98.06,-99.45,-100.78,-102.01,-101.47,-102.49,-104.05,-106.60,-109.36,-110.44,-105.50,-100.99,-101.45,-110.11,-115.03,-109.10,-109.44,-107.82,-109.03,-107.79,-108.57,-111.17,-105.99,-105.72,-110.54,-114.22,-108.45,-113.05,-109.78,-104.69,-103.73,-101.28,-102.71,-103.49,-102.38,-104.52,-103.91,-102.28,-102.61,-106.51,-110.33,-112.90,-109.90,-101.00,-99.11,-101.46,-105.44,-102.96,-103.31,-108.92,-103.53,-99.32,-99.89,-100.55,-100.84,-102.38,-107.01,-108.22,-105.29,-103.39,-100.42,-99.22,-98.81,-98.22,-99.77,-104.32,-106.59,-105.29,-109.28,-108.60,-110.66,-105.19,-104.20,-106.35,-102.58,-101.35,-105.11,-120.29,-112.64,-110.31,-114.54,-110.48,-106.15,-107.03,-109.53,-108.81,-102.98,-102.89,-111.33,-112.21,-113.16,-121.81,-108.75,-102.29,-100.25,-101.78,-104.03,-103.25,-100.75,-99.55,-100.78,-102.02,-100.86,-104.75,-110.44,-108.36,-102.17,-100.27,-100.97,-99.12,-101.03,-117.50,-103.21,-101.34,-96.84,-93.21,-94.66,-102.25,-106.67,-105.39,-102.43,-106.45,-105.10,-99.77,-99.12,-100.31,-102.57,-105.64,-105.17,-103.68,-112.67,-109.19,-113.93,-102.50,-98.55,-96.73,-98.00,-99.99,-96.70,-95.31,-94.50,-94.45,-95.85,-99.53,-106.05,-99.99,-97.88,-94.42,-92.93,-94.65,-98.64,-108.95,-102.07,-97.00,-96.78,-95.97,-99.07,-102.69,-96.01,-95.25,-98.69,-99.94,-101.78,-105.93,-101.66,-100.08,-99.91,-101.49,-106.68,-110.61,-109.12,-112.88,-119.63,-111.18,-110.80,-112.15,-116.04,-125.96,-130.23,-123.09,-110.92,-107.05,-108.33,-113.20,-126.28,-115.65,-109.93,-109.61,-111.93,-116.40,-120.69,-116.99,-111.25,-110.82,-113.18,-116.13,-114.24,-114.36,-118.34,-112.70,-114.39,-119.29,-118.69,-112.85,-107.99,-107.44,-107.64,-105.60,-105.15,-109.03,-125.79,-121.20,-115.83,-113.76,-120.75,-121.86,-113.87,-112.49,-112.09,-108.39,-106.43,-107.99,-110.43,-110.78,-111.71,-113.43,-113.03,-109.41,-109.78,-116.85,-134.88,-126.41,-117.99,-114.58,-115.85,-116.60,-115.35,-119.87
Run time: 60.002368 seconds
Timestamp: 09/06/2025 16:29:00
-102.44,-100.64,-102.80,-108.33,-110.69,-107.42,-106.26,-108.53,-112.53,-116.00,-115.85,-113.63,-118.34,-110.28,-108.20,-110.82,-111.84,-108.16,-107.49,-106.35,-107.45,-124.84,-116.87,-108.83,-110.86,-115.62,-106.58,-106.77,-110.30,-111.07,-111.88,-115.49,-122.34,-114.32,-107.55,-107.31,-112.32,-116.40,-108.60,-108.25,-108.96,-107.98,-106.74,-112.16,-111.35,-110.47,-114.98,-118.85,-131.77,-118.45,-112.73,-111.95,-112.64,-111.93,-113.12,-112.78,-111.68,-110.32,-112.09,-115.23,-108.16,-107.42,-108.45,-109.17,-112.02,-116.60,-113.44,-109.17,-109.30,-114.59,-115.55,-107.29,-102.74,-102.33,-105.31,-105.22,-107.00,-113.58,-116.33,-116.40,-125.93,-110.80,-108.90,-113.25,-118.65,-110.71,-106.63,-107.34,-112.06,-114.60,-110.98,-109.85,-108.83,-107.90,-105.20,-105.03,-105.56,-103.67,-105.99,-114.69,-124.04,-116.99,-110.40,-108.53,-111.73,-113.87,-120.35,-118.20,-120.04,-124.98,-117.27,-108.76,-104.86,-105.67,-113.53,-113.87,-110.19,-120.87,-111.80,-105.02,-101.35,-101.51,-106.07,-110.00,-110.87,-117.02,-115.21,-109.41,-107.89,-108.44,-120.19,-116.84,-111.01,-105.70,-104.18,-103.99,-101.80,-102.07,-105.09,-106.45,-105.41,-102.06,-100.73,-101.72,-101.76,-101.98,-105.46,-125.94,-107.19,-104.56,-107.21,-111.15,-117.05,-103.89,-102.29,-104.45,-105.40,-108.26,-112.34,-109.76,-104.46,-105.17,-107.16,-103.22,-106.38,-115.12,-112.34,-116.21,-110.11,-107.85,-100.70,-95.85,-96.86,-104.36,-116.73,-118.31,-106.58,-102.06,-103.50,-109.96,-119.57,-109.16,-108.78,-107.66,-105.18,-100.24,-99.26,-100.09,-100.35,-101.25,-104.53,-106.35,-102.40,-107.88,-118.41,-107.58,-106.91,-104.57,-104.05,-108.07,-108.21,-108.07,-108.40,-110.67,-114.71,-115.37,-112.86,-116.64,-110.60,-109.83,-105.85,-101.15,-102.43,-101.04,-103.52,-104.90,-97.38,-96.45,-99.66,-105.41,-107.79,-114.55,-109.32,-104.98,-102.16,-102.46,-105.11,-102.53,-101.00,-102.69,-103.89,-107.16,-107.02,-105.20,-103.31,-104.92,-111.30,-109.29,-99.60,-97.06,-100.86,-119.80,-101.32,-99.62,-103.21,-106.00,-105.20,-106.39,-104.32,-101.54,-103.63,-120.67,-107.19,-103.19,-100.85,-99.49,-98.91,-101.15,-108.94,-120.10,-123.09,-113.28,-109.79,-106.97,-102.21,-103.17,-110.33,-111.10,-105.51,-105.00,-108.61,-109.48,-114.70,-108.67,-105.77,-109.11,-106.74,-108.03,-108.96,-101.37,-99.78,-100.75,-104.85,-105.13,-100.22,-99.88,-100.73,-99.24,-101.84,-111.25,-115.58,-118.04,-111.28,-106.34,-102.68,-102.02,-105.27,-111.57,-111.31,-107.15,-109.12,-105.12,-104.27,-106.92,-106.44,-103.30,-102.18,-102.35,-101.12,-99.49,-101.43,-105.48,-106.04,-102.22,-101.75,-105.95,-111.32,-112.30,-109.06,-103.42,-103.48,-105.04,-103.76,-104.85,-114.92,-115.49,-110.47,-108.40,-104.79,-101.13,-99.77,-102.27,-104.87,-102.02,-100.97,-102.28,-104.23,-103.95,-106.95,-123.69,-107.84,-102.74,-100.80,-99.28,-99.19,-102.50,-107.37,-105.18,-109.34,-98.25,-95.93,-98.33,-103.75,-107.73,-108.33,-113.34,-103.43,-104.68,-103.22,-105.96,-124.14,-107.79,-105.10,-102.16,-102.40,-113.89,-110.32,-110.88,-122.24,-116.70,-111.48,-110.95,-113.48,-119.10,-113.11,-102.63,-100.92,-108.67,-112.03,-103.00,-98.99,-99.25,-104.94,-102.16,-99.64,-101.31,-101.87,-101.59,-102.89,-104.28,-106.28,-106.80,-100.87,-102.83,-109.60,-109.01,-104.32,-107.89,-111.92,-107.17,-107.87,-101.73,-101.28,-104.39,-107.03,-106.72,-108.14,-113.64,-126.76,-107.70,-101.67,-103.94,-112.20,-108.82,-105.76,-104.54,-104.82,-107.63,-107.19,-105.59,-112.47,-110.07,-113.42,-118.39,-110.32,-109.83,-117.44,-110.21,-109.86,-111.61,-122.34,-111.03,-107.03,-102.31,-101.48,-103.93,-112.63,-106.12,-102.90,-107.98,-116.04,-111.70,-107.35,-106.17,-106.98,-109.55,-113.12,-113.85,-111.60,-105.09,-108.52,-107.59,-107.28,-121.21,-110.41,-106.00,-102.05,-102.55,-105.02,-105.31,-105.37,-107.10,-106.16,-105.94,-107.66,-111.60,-117.00,-118.68,-136.10,-120.64,-121.15,-118.80,-111.68,-106.90,-106.82,-107.87,-106.44,-107.21,-115.70,-105.75,-99.61,-96.92,-99.24,-102.97,-100.91,-102.44,-110.66,-113.19,-111.34,-116.95,-117.01,-103.31,-97.33,-99.55,-104.90,-98.91,-102.66,-106.79,-100.97,-98.91,-102.43,-106.42,-100.94,-99.00,-102.25,-105.22,-105.76,-106.51,-106.81,-105.04,-99.08,-93.54,-90.78,-92.52,-102.34,-106.08,-104.15,-106.17,-105.00,-106.68,-116.13,-101.43,-97.85,-101.21,-108.61,-102.87,-105.91,-111.16,-108.57,-108.70,-113.75,-105.02,-99.67,-99.59,-102.91,-113.10,-114.32,-114.10,-115.77,-107.48,-104.24,-103.92,-108.41,-115.63,-117.30,-110.69,-103.51,-101.36,-101.14,-101.03,-102.81,-104.79,-105.48,-106.47,-103.56,-102.99,-101.63,-99.49,-98.81,-98.66,-99.35,-103.05,-116.24,-107.03,-104.04,-105.31,-108.09,-111.12,-110.88,-111.07,-132.88,-108.81,-104.98,-105.42,-104.65,-104.77,-106.32,-106.74,-109.08,-105.17,-106.13,-105.33,-101.86,-100.43,-101.63,-103.99,-105.72,-105.67,-108.40,-119.56,-114.35,-116.61,-119.71,-115.34,-112.38,-114.39,-118.29,-109.57,-111.37,-112.74,-108.56,-116.72,-114.57,-107.58,-108.69,-107.76,-100.48,-96.52,-96.92,-101.56,-109.18,-108.75,-101.79,-98.53,-97.50,-98.35,-101.96,-112.05,-112.38,-106.83,-108.09,-105.81,-104.47,-110.84,-110.69,-107.54,-106.69,-104.05,-101.05,-103.20,-108.68,-106.28,-107.31,-107.26,-109.96,-103.97,-102.83,-98.47,-98.18,-101.35,-105.04,-116.41,-110.17,-105.31,-102.83,-104.75,-114.64,-105.33,-107.41,-103.04,-99.93,-106.30,-106.54,-99.66,-98.12,-96.69,-97.27,-103.54,-103.76,-98.75,-97.19,-96.37,-98.41,-109.02,-113.64,-110.37,-107.68,-108.93,-105.04,-101.40,-101.58,-108.56,-105.07,-100.56,-102.70,-111.67,-105.56,-98.24,-99.25,-108.09,-107.21,-108.81,-113.10,-109.21,-101.97,-102.05,-107.06,-112.44,-108.72,-106.87,-110.84,-115.79,-112.76,-101.41,-99.74,-103.40,-114.63,-102.55,-97.64,-97.59,-100.12,-103.99,-106.53,-105.79,-103.66,-103.57,-104.74,-105.79,-114.13,-109.75,-104.16,-102.14,-105.24,-103.78,-102.96,-103.15,-101.45,-103.24,-111.37,-109.88,-111.41,-114.91,-122.66,-108.84,-106.37,-105.67,-102.29,-99.63,-99.51,-102.52,-104.50,-101.44,-102.75,-104.89,-105.69,-102.14,-106.75,-107.97,-99.83,-99.00,-100.29,-100.45,-101.50,-105.33,-108.10,-100.00,-99.08,-101.82,-103.27,-108.60,-106.22,-105.61,-117.60,-110.78,-108.85,-110.07,-109.07,-112.82,-111.19,-105.76,-100.19,-104.47,-108.00,-106.71,-103.00,-99.85,-102.53,-107.21,-106.97,-106.74,-104.76,-103.39,-102.59,-102.08,-99.69,-97.57,-98.36,-98.02,-98.77,-104.16,-112.89,-102.71,-101.41,-103.81,-101.41,-100.69,-107.49,-109.74,-103.78,-102.28,-104.14,-104.75,-101.66,-100.95,-103.37,-107.57,-107.61,-105.52,-106.44,-110.58,-114.68,-119.84,-111.27,-99.97,-95.89,-96.92,-102.02,-107.30,-106.69,-104.24,-102.37,-102.93,-106.04,-108.97,-105.84,-102.01,-103.41,-104.36,-103.81,-111.39,-107.19,-110.87,-113.88,-110.98,-110.85,-110.43,-115.16,-132.29,-122.01,-112.34,-110.35,-105.36,-103.46,-109.01,-107.07,-104.65,-109.08,-114.19,-105.99,-102.12,-101.64,-101.75,-102.80,-109.08,-106.85,-102.57,-99.96,-99.74,-101.56,-103.77,-107.75,-105.83,-101.41,-99.50,-98.51,-100.90,-109.29,-103.12,-101.02,-104.16,-113.09,-111.81,-119.40,-116.17,-107.74,-104.28,-105.92,-101.78,-100.82,-102.18,-102.73,-100.27,-100.19,-104.09,-105.56,-106.74,-107.41,-106.14,-105.16,-104.23,-116.44,-100.52,-98.46,-103.39,-107.50,-119.24,-107.92,-102.85,-100.62,-104.19,-113.57,-110.36,-118.25,-107.98,-102.74,-100.45,-102.09,-102.50,-103.78,-105.15,-103.49,-105.49,-110.70,-107.51,-108.95,-106.53,-100.69,-97.10,-95.77,-97.50,-101.03,-95.47,-96.55,-101.93,-100.19,-103.38,-99.13,-94.72,-94.30,-98.06,-108.52,-99.20,-96.66,-101.47,-108.78,-108.74,-108.28,-104.67,-101.03,-100.42,-104.06,-102.86,-98.65,-97.17,-104.88,-114.67,-106.57,-96.45,-95.70,-99.16,-100.05,-98.97,-100.37,-101.95,-105.26,-107.95,-104.63,-102.27,-103.69,-106.40,-107.34,-103.62,-100.86,-102.29,-103.72,-104.56,-113.26,-115.48,-115.51,-116.30,-119.20,-121.27,-117.90,-121.19,-129.33,-122.57,-113.31,-113.59,-124.46,-114.58,-127.08,-113.27,-109.92,-110.20,-114.99,-112.59,-107.46,-108.78,-123.37,-112.24,-110.60,-113.12,-119.29,-127.65,-125.64,-113.98,-111.47,-122.90,-111.04,-107.69,-111.73,-119.57,-115.30,-114.31,-117.23,-118.30,-110.80,-107.75,-108.06,-111.85,-112.27,-110.53,-112.37,-116.90,-117.99,-117.12,-121.94,-124.48,-123.82,-119.01,-113.99,-114.31,-110.91,-108.71,-112.78,-116.81,-118.24,-108.16,-108.10,-114.13,-132.37,-124.27,-112.19,-107.19
Run time: 90.002599 seconds
