Frequency: 501000000.000000
Sample Rate: 12500000.000000
Vector Length: 1024
Notes: 
Run time: 30.000024 seconds
Timestamp: 09/06/2025 16:30:47
-108.96,-109.75,-113.78,-113.49,-114.52,-116.17,-115.65,-114.74,-113.05,-110.69,-110.16,-113.37,-114.28,-112.13,-117.03,-132.83,-119.23,-117.66,-119.39,-115.74,-112.47,-118.49,-114.82,-113.28,-117.57,-128.06,-117.68,-121.62,-118.84,-118.60,-110.88,-108.13,-108.78,-113.37,-122.21,-120.92,-117.58,-113.84,-109.30,-107.49,-110.48,-120.31,-125.82,-121.19,-116.72,-125.28,-125.89,-124.45,-117.67,-124.70,-123.97,-115.60,-111.66,-111.66,-121.84,-112.00,-112.05,-118.06,-114.15,-121.12,-111.88,-110.06,-114.48,-120.29,-114.68,-111.12,-110.26,-108.79,-109.40,-109.58,-111.01,-119.76,-110.41,-108.76,-117.19,-111.87,-110.69,-123.71,-115.26,-115.47,-124.08,-112.57,-109.70,-110.97,-114.95,-116.32,-110.12,-106.39,-106.30,-108.00,-106.04,-106.13,-114.17,-120.93,-111.44,-108.82,-109.48,-109.84,-110.69,-115.24,-117.83,-105.86,-100.04,-101.75,-112.95,-113.90,-109.80,-108.59,-110.29,-115.13,-114.14,-114.79,-110.75,-107.04,-107.29,-110.43,-113.89,-118.40,-113.97,-114.88,-119.46,-113.47,-110.66,-110.75,-111.34,-112.66,-118.87,-117.62,-118.33,-110.06,-105.29,-104.41,-104.95,-108.64,-133.30,-111.64,-107.47,-106.93,-110.86,-120.32,-121.60,-114.25,-105.46,-105.27,-110.44,-117.87,-118.55,-116.97,-113.51,-110.67,-111.68,-109.65,-108.25,-109.51,-111.18,-116.90,-117.45,-114.35,-119.62,-120.44,-124.00,-117.57,-110.71,-110.01,-114.62,-133.95,-114.12,-109.25,-107.26,-109.75,-112.31,-109.71,-109.78,-110.06,-110.31,-110.43,-108.82,-110.19,-115.65,-113.75,-120.60,-113.72,-109.59,-109.59,-106.98,-108.30,-111.59,-111.61,-110.02,-110.27,-111.05,-117.94,-122.33,-115.27,-113.63,-124.30,-112.90,-113.47,-120.82,-135.20,-122.35,-113.30,-109.79,-107.95,-109.67,-120.79,-116.36,-112.82,-108.77,-108.27,-113.09,-122.82,-115.86,-110.74,-113.41,-120.53,-118.04,-123.25,-109.95,-107.45,-108.53,-113.85,-117.44,-114.93,-121.70,-122.19,-119.69,-122.48,-114.75,-108.51,-106.47,-106.59,-112.49,-119.23,-110.13,-109.20,-110.47,-114.28,-126.73,-112.19,-114.93,-118.11,-113.69,-118.71,-108.89,-111.14,-117.67,-109.71,-111.30,-117.73,-140.17,-115.09,-113.20,-119.60,-112.08,-108.29,-109.14,-112.39,-117.17,-130.90,-115.09,-113.74,-120.94,-121.36,-114.60,-113.66,-112.02,-113.26,-128.79,-133.25,-119.03,-115.59,-117.73,-109.37,-111.05,-112.57,-110.68,-117.05,-113.04,-109.89,-110.77,-108.65,-106.41,-106.50,-110.41,-113.25,-113.45,-114.38,-113.29,-109.77,-109.64,-114.78,-114.47,-110.77,-110.95,-112.71,-110.34,-108.21,-109.72,-116.03,-131.11,-117.58,-108.28,-107.03,-111.14,-111.82,-111.04,-118.56,-117.77,-111.76,-110.33,-109.54,-113.02,-114.96,-110.94,-109.94,-110.02,-110.35,-113.34,-108.41,-106.50,-111.01,-113.78,-110.72,-109.84,-118.07,-120.10,-127.23,-109.95,-110.07,-143.46,-110.74,-109.34,-110.29,-114.89,-114.29,-108.81,-109.41,-111.14,-111.69,-110.23,-113.56,-118.56,-115.79,-115.76,-128.80,-110.74,-105.50,-104.66,-106.76,-107.74,-105.86,-106.29,-108.34,-114.51,-123.49,-112.33,-110.96,-114.75,-119.29,-113.65,-114.95,-124.80,-114.45,-110.94,-113.38,-121.06,-116.55,-120.45,-117.49,-118.09,-119.76,-110.95,-113.68,-119.99,-123.49,-120.03,-113.83,-111.58,-111.86,-114.89,-144.88,-113.59,-110.75,-115.66,-123.37,-117.92,-114.06,-109.88,-110.11,-113.03,-117.94,-129.79,-124.98,-118.93,-124.06,-118.23,-114.56,-118.32,-113.12,-109.77,-113.19,-115.16,-106.62,-107.83,-121.95,-112.62,-111.64,-118.68,-122.97,-118.38,-118.35,-107.50,-104.73,-104.71,-107.57,-112.12,-114.00,-113.17,-111.80,-111.40,-116.40,-114.25,-107.65,-106.55,-109.69,-119.77,-113.37,-95.17,-83.28,-79.33,-82.25,-92.81,-113.06,-118.08,-117.32,-120.84,-114.69,-110.96,-114.49,-115.36,-113.33,-110.73,-110.57,-114.59,-111.50,-107.15,-108.69,-117.17,-116.19,-113.43,-112.36,-112.61,-115.62,-115.47,-112.83,-110.92,-110.18,-113.62,-116.34,-110.66,-108.20,-105.25,-103.93,-104.78,-107.96,-111.61,-109.04,-110.03,-111.18,-113.16,-113.64,-110.25,-105.79,-106.08,-111.80,-120.24,-113.39,-108.46,-107.51,-108.00,-112.42,-127.48,-121.24,-119.74,-110.29,-108.11,-107.53,-108.81,-110.89,-117.85,-112.61,-109.95,-117.65,-108.47,-104.68,-105.00,-106.68,-105.12,-102.79,-102.46,-104.70,-107.66,-110.57,-113.00,-116.42,-131.97,-117.31,-108.03,-105.07,-104.90,-111.07,-104.33,-102.01,-102.24,-106.19,-113.79,-119.05,-109.28,-105.13,-104.34,-105.56,-111.97,-118.87,-112.01,-107.33,-105.65,-104.87,-107.98,-111.94,-109.16,-116.11,-116.31,-112.91,-116.73,-122.59,-119.67,-112.62,-117.68,-111.99,-105.99,-108.71,-108.80,-106.76,-106.88,-110.07,-113.81,-111.63,-107.93,-106.08,-107.31,-107.96,-109.38,-119.96,-122.93,-129.19,-118.79,-118.08,-116.28,-110.83,-106.86,-106.95,-110.21,-117.40,-113.32,-112.03,-124.23,-121.21,-118.88,-113.07,-111.30,-114.34,-120.74,-136.00,-119.51,-111.17,-110.36,-116.22,-110.05,-107.14,-108.48,-113.48,-114.28,-110.81,-110.98,-110.07,-106.77,-106.09,-109.59,-115.35,-120.97,-112.33,-111.12,-113.33,-109.59,-107.24,-107.64,-110.65,-116.93,-111.36,-110.51,-116.75,-117.11,-114.23,-111.57,-112.29,-121.95,-113.84,-113.01,-118.06,-121.29,-123.38,-111.22,-109.31,-111.49,-112.32,-108.84,-106.67,-108.49,-115.31,-126.89,-113.70,-108.10,-106.86,-108.54,-111.68,-117.32,-119.43,-115.46,-109.74,-112.52,-121.05,-114.50,-114.29,-110.30,-107.04,-105.66,-108.17,-120.56,-114.18,-109.15,-108.17,-107.76,-114.15,-114.35,-109.23,-109.48,-110.97,-119.82,-118.09,-115.65,-124.91,-110.04,-109.15,-115.96,-114.62,-113.28,-111.00,-111.18,-115.52,-114.67,-114.41,-110.94,-107.48,-108.99,-127.94,-112.88,-111.49,-114.76,-118.64,-113.14,-115.48,-115.42,-113.96,-120.57,-116.19,-111.96,-113.33,-111.46,-110.60,-116.22,-119.98,-110.10,-109.10,-115.29,-112.26,-109.12,-112.72,-131.84,-119.31,-110.77,-110.29,-114.56,-114.30,-112.63,-117.20,-117.45,-125.46,-112.94,-112.88,-117.66,-134.35,-118.91,-112.50,-107.19,-104.90,-105.07,-107.07,-107.99,-109.01,-109.97,-107.16,-105.62,-106.05,-106.84,-107.02,-107.41,-110.02,-107.48,-106.04,-106.98,-113.95,-120.38,-122.99,-111.51,-107.96,-108.07,-107.32,-111.53,-123.02,-117.41,-126.38,-118.65,-113.72,-111.62,-116.25,-120.43,-125.86,-118.29,-117.33,-119.33,-114.44,-115.73,-119.10,-120.28,-113.12,-110.53,-112.28,-110.75,-113.29,-118.90,-117.40,-124.63,-125.29,-116.48,-119.55,-118.17,-106.92,-102.82,-103.99,-104.90,-103.49,-105.08,-109.22,-108.16,-105.98,-109.64,-112.64,-115.52,-112.38,-113.04,-114.91,-108.62,-108.21,-110.32,-115.67,-118.25,-115.06,-114.28,-112.96,-112.94,-117.52,-118.77,-115.86,-115.38,-114.85,-119.42,-113.64,-111.21,-117.33,-114.66,-110.59,-110.82,-115.67,-118.37,-115.91,-114.84,-112.70,-108.71,-108.40,-111.27,-119.31,-111.31,-105.05,-106.17,-115.29,-116.89,-116.72,-111.70,-107.32,-107.53,-110.64,-112.40,-110.23,-111.01,-127.84,-108.49,-107.39,-109.56,-110.23,-114.54,-111.50,-111.30,-112.72,-117.44,-116.70,-109.86,-109.38,-114.83,-123.76,-115.89,-118.47,-129.93,-118.00,-120.63,-119.28,-110.59,-106.94,-104.63,-103.46,-105.27,-109.93,-115.01,-113.42,-113.68,-110.33,-109.38,-110.67,-108.54,-105.57,-105.64,-108.27,-113.86,-118.18,-116.22,-117.34,-109.93,-105.49,-108.16,-124.19,-115.50,-113.00,-113.09,-112.70,-110.68,-110.63,-109.79,-111.80,-111.79,-109.88,-112.88,-115.68,-111.37,-110.89,-114.33,-117.26,-113.70,-114.04,-117.13,-111.79,-109.27,-111.14,-114.89,-117.71,-121.83,-113.95,-106.71,-107.41,-111.39,-109.67,-108.36,-108.01,-108.67,-112.82,-110.46,-108.96,-108.87,-106.13,-105.18,-107.96,-113.93,-115.71,-124.75,-117.18,-112.76,-109.33,-108.71,-112.65,-117.51,-125.55,-116.39,-113.07,-117.93,-115.76,-112.40,-114.98,-120.12,-131.01,-114.38,-112.12,-123.14,-122.00,-118.48,-123.59,-118.92,-110.22,-109.50,-116.87,-118.53,-112.80,-109.76,-109.62,-111.17,-114.64,-119.81,-121.09,-115.73,-113.49,-122.86,-111.63,-108.77,-113.28,-122.16,-113.27,-111.88,-117.95,-119.53,-114.09,-110.42,-111.77,-113.87,-107.51,-105.49,-107.71,-111.20,-112.61,-113.54,-111.99,-108.79,-109.11,-116.26,-124.56,-118.76,-115.50,-110.72,-109.06,-111.26,-124.14,-119.47,-117.45,-113.93,-110.00,-109.18,-112.34,-115.43,-120.12,-121.67,-116.41,-127.82,-119.52,-118.46,-128.74,-125.74,-124.45,-121.52,-118.84,-108.39,-108.24,-113.61,-117.69,-115.39,-119.26,-127.80,-122.85,-121.19,-120.96,-120.66,-125.59,-122.92,-116.97,-114.94,-114.57,-116.64,-115.03,-111.57,-111.72,-112.94,-112.58,-112.57,-115.58,-123.02,-126.65,-126.93,-120.31,-115.95,-116.49,-113.85,-113.18,-114.71,-117.59,-123.25,-125.81,-120.19,-113.05
Run time: 60.000104 seconds
Timestamp: 09/06/2025 16:31:17
-115.42,-114.69,-115.33,-118.31,-121.32,-117.70,-119.46,-117.39,-113.96,-116.72,-119.49,-111.01,-111.03,-113.66,-114.04,-116.53,-116.93,-109.44,-107.66,-109.18,-109.60,-112.27,-121.55,-111.59,-110.22,-114.40,-116.35,-113.57,-116.86,-115.31,-114.68,-119.40,-127.29,-118.84,-116.44,-115.47,-116.49,-119.40,-122.67,-132.13,-120.86,-115.01,-113.19,-113.06,-117.21,-122.24,-116.96,-121.09,-123.53,-114.18,-112.15,-115.57,-125.06,-120.89,-125.56,-130.39,-121.47,-112.01,-112.36,-113.10,-111.98,-110.53,-109.28,-111.88,-114.15,-108.78,-106.45,-106.99,-109.67,-112.45,-114.43,-118.86,-128.22,-119.65,-115.26,-113.90,-114.87,-109.48,-106.35,-112.28,-112.90,-107.69,-114.29,-116.56,-109.07,-107.67,-111.24,-118.31,-113.80,-118.48,-129.20,-118.13,-112.04,-115.57,-115.49,-107.59,-105.32,-105.77,-109.90,-112.47,-106.34,-99.84,-97.46,-100.55,-106.70,-109.77,-112.47,-114.74,-114.09,-110.49,-107.54,-107.70,-111.82,-107.53,-105.54,-108.90,-112.10,-111.27,-114.26,-119.42,-113.13,-108.20,-106.69,-109.49,-116.17,-130.12,-118.68,-114.59,-115.97,-118.44,-116.98,-120.55,-118.59,-112.76,-108.11,-106.58,-111.60,-117.46,-108.57,-109.96,-121.26,-121.11,-126.28,-117.07,-117.12,-112.78,-108.90,-108.63,-109.66,-110.01,-110.92,-114.84,-132.19,-132.72,-116.65,-112.83,-117.19,-112.02,-109.14,-108.70,-107.78,-108.08,-114.87,-118.04,-118.38,-113.28,-106.10,-105.43,-107.04,-109.39,-112.60,-113.51,-108.45,-107.55,-115.59,-114.57,-110.46,-112.77,-123.68,-123.48,-122.09,-113.59,-110.16,-110.56,-116.94,-115.50,-110.94,-117.37,-113.42,-110.68,-117.91,-118.79,-114.76,-121.19,-122.71,-114.76,-114.47,-113.82,-111.21,-115.84,-114.64,-109.65,-113.20,-114.00,-110.45,-110.34,-111.77,-114.25,-113.53,-111.06,-107.83,-106.89,-110.83,-110.53,-110.79,-113.02,-114.71,-122.70,-116.14,-108.57,-105.18,-105.19,-106.95,-110.31,-117.19,-120.93,-115.06,-113.12,-110.39,-107.53,-106.39,-108.29,-112.43,-112.75,-117.60,-123.67,-117.39,-112.13,-107.12,-107.31,-109.36,-110.85,-113.05,-112.69,-108.79,-107.10,-108.27,-109.92,-110.40,-112.21,-108.51,-105.12,-105.43,-108.44,-115.05,-117.46,-121.04,-124.81,-126.11,-111.48,-107.44,-108.42,-108.50,-107.21,-108.78,-112.10,-110.50,-106.53,-105.56,-110.36,-117.67,-110.09,-116.55,-120.72,-115.14,-110.22,-112.96,-117.71,-115.11,-114.00,-109.69,-109.45,-114.70,-123.06,-113.38,-110.99,-114.74,-116.45,-113.97,-115.56,-117.96,-113.50,-109.92,-108.91,-108.17,-109.88,-113.89,-121.94,-112.99,-106.50,-107.61,-120.38,-113.98,-115.68,-116.48,-114.59,-111.66,-108.12,-108.19,-112.03,-112.91,-125.99,-115.41,-116.92,-126.89,-114.52,-111.30,-113.81,-118.53,-122.47,-127.00,-115.05,-109.26,-108.76,-112.90,-114.60,-110.05,-108.93,-109.24,-106.85,-106.60,-107.02,-108.58,-112.38,-113.63,-118.46,-114.50,-112.77,-108.75,-106.17,-106.98,-110.68,-113.19,-110.34,-106.42,-106.44,-110.81,-111.83,-113.42,-113.63,-107.62,-105.28,-105.83,-109.52,-108.16,-104.38,-105.42,-110.81,-118.70,-110.92,-107.10,-107.38,-109.69,-115.35,-125.14,-113.46,-111.03,-111.20,-114.19,-116.67,-113.96,-115.33,-114.78,-113.08,-113.90,-115.59,-126.56,-119.48,-115.58,-109.30,-111.69,-113.00,-108.13,-106.04,-109.42,-122.91,-112.52,-113.41,-115.23,-115.62,-118.05,-115.01,-118.79,-115.52,-110.41,-108.34,-108.50,-110.33,-113.38,-126.08,-113.77,-109.22,-107.95,-112.70,-129.48,-121.42,-122.21,-113.70,-109.39,-105.91,-106.27,-110.28,-109.67,-105.96,-106.36,-111.53,-114.27,-111.92,-113.64,-112.35,-109.01,-106.93,-105.73,-108.03,-117.40,-121.74,-114.78,-107.93,-93.29,-82.95,-79.32,-82.33,-93.05,-116.12,-118.57,-113.55,-112.39,-116.71,-122.06,-110.52,-110.20,-114.02,-114.11,-115.58,-131.24,-116.13,-123.81,-118.14,-114.13,-119.67,-114.97,-111.50,-113.08,-120.05,-133.68,-127.66,-118.75,-110.98,-107.81,-111.82,-115.21,-106.65,-106.89,-107.46,-105.74,-105.66,-108.69,-110.18,-108.18,-110.05,-115.84,-114.90,-109.98,-109.65,-119.36,-114.21,-110.55,-111.65,-114.58,-114.85,-119.25,-118.20,-114.89,-114.84,-120.62,-119.44,-110.00,-108.50,-111.50,-113.69,-111.33,-110.04,-111.86,-113.62,-108.50,-107.50,-110.69,-112.10,-112.43,-114.06,-117.22,-109.34,-108.28,-108.51,-111.10,-108.62,-112.93,-124.45,-114.54,-113.66,-107.29,-101.53,-99.01,-99.93,-100.59,-99.63,-100.38,-104.18,-111.07,-124.59,-113.88,-111.48,-108.19,-107.29,-108.83,-109.10,-109.43,-110.90,-118.81,-114.11,-105.96,-102.74,-104.93,-108.82,-109.23,-115.46,-132.40,-140.26,-125.42,-115.78,-113.79,-107.92,-106.58,-109.70,-111.77,-113.32,-119.85,-116.88,-113.95,-111.43,-108.38,-109.65,-114.24,-125.59,-121.48,-112.39,-112.98,-119.32,-112.59,-112.05,-110.60,-107.80,-106.77,-108.55,-112.63,-114.28,-110.55,-116.53,-107.84,-106.33,-111.35,-117.84,-112.30,-108.15,-108.73,-112.30,-113.96,-112.99,-110.94,-108.80,-108.84,-112.52,-122.96,-116.85,-114.46,-118.13,-122.44,-116.65,-115.75,-108.53,-109.94,-125.51,-108.17,-106.01,-108.03,-112.75,-115.73,-117.89,-119.95,-109.87,-109.76,-114.62,-116.24,-110.94,-106.99,-107.67,-112.19,-113.45,-119.79,-114.62,-112.20,-122.56,-117.26,-112.75,-111.65,-111.07,-111.11,-109.03,-106.30,-106.80,-112.42,-118.79,-110.57,-114.18,-120.90,-116.21,-108.58,-105.83,-107.22,-111.45,-111.20,-111.03,-111.21,-114.74,-129.64,-117.83,-113.99,-113.53,-117.39,-116.85,-112.49,-110.40,-114.22,-125.34,-110.89,-108.35,-110.25,-112.29,-113.14,-110.52,-107.91,-110.26,-113.11,-112.69,-120.06,-113.57,-109.66,-109.03,-113.98,-118.90,-117.29,-120.38,-123.19,-120.05,-123.35,-114.27,-111.04,-115.32,-110.63,-113.39,-117.24,-113.42,-110.18,-107.29,-108.06,-111.40,-112.89,-114.00,-123.98,-112.16,-112.98,-116.09,-110.72,-107.50,-114.56,-112.70,-106.68,-110.75,-121.31,-116.13,-116.09,-110.56,-110.94,-116.31,-114.85,-128.30,-112.36,-108.64,-110.04,-116.98,-121.92,-111.78,-106.57,-104.49,-105.14,-109.65,-118.02,-111.86,-114.90,-118.15,-110.79,-110.09,-112.07,-113.23,-110.87,-111.40,-115.53,-119.91,-117.66,-113.37,-116.46,-118.09,-127.93,-125.36,-119.70,-110.25,-107.71,-106.93,-106.33,-108.28,-115.50,-118.35,-121.76,-117.25,-113.93,-114.49,-111.37,-108.50,-110.67,-118.75,-124.80,-118.74,-114.99,-117.26,-121.27,-114.49,-110.03,-110.96,-117.14,-117.28,-115.21,-116.03,-119.23,-115.76,-114.77,-116.26,-112.66,-104.27,-100.76,-102.67,-109.42,-116.79,-117.02,-111.47,-110.11,-113.76,-112.99,-112.66,-112.03,-110.09,-112.09,-114.64,-110.17,-111.02,-114.82,-113.26,-112.59,-115.87,-109.82,-110.37,-111.41,-107.58,-105.62,-106.41,-109.36,-111.14,-113.97,-126.05,-118.13,-119.93,-125.64,-119.00,-126.74,-117.46,-114.49,-120.41,-113.26,-109.52,-110.82,-111.16,-108.09,-108.41,-112.36,-122.58,-111.18,-105.19,-104.29,-104.81,-106.29,-108.53,-107.20,-105.25,-106.88,-113.68,-111.80,-108.74,-110.87,-121.38,-127.11,-123.03,-120.43,-115.34,-115.11,-120.39,-115.17,-112.81,-111.60,-112.02,-118.43,-121.51,-131.32,-115.60,-112.01,-109.30,-112.86,-119.99,-119.67,-125.64,-117.94,-115.66,-117.21,-117.20,-116.36,-120.34,-120.24,-113.30,-112.55,-115.42,-118.58,-119.86,-113.54,-111.07,-111.24,-115.93,-113.74,-111.02,-109.55,-106.97,-107.14,-109.22,-110.17,-106.95,-108.03,-111.42,-111.58,-111.92,-113.37,-117.54,-118.51,-115.38,-113.40,-112.45,-114.96,-121.14,-131.08,-131.30,-123.55,-122.29,-116.00,-115.01,-109.50,-106.18,-105.31,-106.76,-116.00,-118.69,-124.28,-113.39,-110.95,-116.16,-122.45,-128.14,-114.42,-111.65,-110.82,-110.71,-112.35,-112.93,-109.64,-107.71,-107.18,-105.32,-104.40,-106.32,-111.12,-131.68,-117.90,-130.50,-115.71,-114.33,-114.25,-132.70,-114.09,-112.56,-113.25,-108.37,-105.37,-106.86,-113.57,-128.54,-118.16,-109.42,-107.01,-108.94,-115.20,-125.08,-139.02,-117.87,-111.54,-112.52,-116.27,-114.13,-114.19,-111.42,-107.45,-108.29,-119.76,-113.89,-114.40,-114.15,-109.58,-115.16,-117.39,-115.89,-117.72,-114.33,-118.38,-107.73,-102.78,-102.55,-106.42,-110.36,-109.77,-111.78,-119.75,-122.73,-115.37,-117.92,-131.38,-120.66,-114.88,-110.19,-110.38,-117.98,-118.68,-117.68,-112.80,-110.04,-110.49,-114.76,-115.74,-114.40,-115.36,-115.58,-114.70,-112.83,-112.99,-117.77,-114.27,-115.95,-119.35,-117.52,-118.13,-117.12,-120.15,-128.01,-125.91,-121.60,-118.06,-114.18,-113.75,-115.68,-117.41,-121.35,-117.07,-116.33,-122.02,-115.42,-110.89,-111.39,-116.64,-122.37,-115.19,-114.38,-128.11,-114.78,-112.22,-117.27,-119.62,-115.97,-116.94,-138.83,-113.68,-110.65,-113.24,-124.74,-121.94,-123.29,-120.39,-114.24,-115.32,-120.22,-127.96,-123.41
Run time: 90.000465 seconds
