Frequency: 476000000.000000
Sample Rate: 12500000.000000
Vector Length: 1024
Notes: 
Run time: 30.000052 seconds
Timestamp: 09/06/2025 16:26:11
-105.88,-110.77,-108.55,-107.02,-111.34,-117.54,-113.92,-117.03,-118.79,-112.18,-112.02,-126.03,-116.11,-113.72,-114.98,-117.19,-121.72,-123.17,-116.79,-115.17,-116.69,-119.44,-125.48,-117.40,-110.36,-110.03,-111.37,-113.98,-119.98,-123.62,-115.22,-115.74,-127.89,-122.41,-110.43,-105.95,-105.75,-108.10,-110.80,-111.72,-112.21,-108.61,-104.14,-103.42,-106.35,-111.42,-111.90,-111.30,-108.17,-106.11,-108.44,-119.77,-112.65,-110.11,-113.49,-115.70,-110.61,-110.26,-110.88,-108.60,-108.28,-111.82,-133.20,-117.82,-117.43,-114.25,-110.84,-108.22,-106.01,-104.15,-105.84,-109.07,-105.86,-106.53,-115.84,-114.53,-109.08,-109.95,-112.68,-109.20,-110.51,-117.43,-108.09,-105.38,-104.99,-108.15,-122.13,-109.88,-106.47,-109.37,-115.41,-137.91,-112.02,-110.31,-116.93,-119.92,-109.96,-108.18,-109.25,-108.67,-107.76,-107.51,-108.61,-111.43,-115.45,-116.71,-110.34,-107.03,-107.61,-113.90,-117.62,-117.05,-111.05,-105.27,-103.38,-103.58,-105.11,-111.30,-116.04,-106.73,-102.96,-103.33,-107.27,-109.46,-107.39,-107.21,-112.47,-133.04,-114.61,-111.26,-108.26,-106.86,-111.09,-122.69,-126.40,-115.33,-110.53,-108.34,-105.83,-105.53,-109.02,-109.05,-108.51,-118.07,-116.94,-110.32,-110.66,-114.11,-105.97,-102.64,-102.57,-103.80,-103.86,-103.16,-104.40,-109.22,-112.24,-109.83,-107.21,-108.36,-109.39,-107.15,-110.17,-134.44,-111.23,-109.47,-112.00,-118.16,-118.16,-124.29,-113.80,-115.48,-118.63,-112.03,-119.87,-115.62,-112.78,-114.85,-118.53,-112.08,-107.61,-106.96,-107.11,-107.30,-106.03,-107.75,-113.23,-107.24,-104.57,-107.81,-104.94,-100.24,-99.26,-102.31,-106.02,-105.89,-107.46,-120.20,-117.62,-118.65,-110.76,-109.46,-113.35,-109.80,-106.32,-106.56,-102.59,-101.96,-107.80,-122.61,-117.99,-107.61,-107.60,-111.58,-110.19,-109.17,-120.75,-108.95,-117.46,-107.82,-104.66,-107.00,-108.26,-107.00,-111.51,-111.36,-115.75,-107.14,-101.60,-101.72,-103.18,-105.12,-110.50,-107.60,-105.08,-103.72,-108.53,-114.68,-113.39,-112.70,-106.01,-104.94,-104.58,-108.10,-110.99,-110.52,-104.22,-99.84,-101.25,-105.06,-104.68,-105.21,-117.38,-110.60,-111.08,-115.25,-111.36,-106.43,-104.01,-101.43,-101.89,-108.61,-115.63,-105.37,-105.50,-110.63,-112.41,-107.31,-106.17,-105.07,-102.46,-104.42,-109.15,-100.60,-98.15,-99.98,-107.10,-132.15,-130.30,-113.70,-111.68,-116.24,-107.10,-105.37,-108.07,-107.32,-110.99,-119.83,-106.11,-100.52,-97.19,-97.14,-100.27,-106.34,-109.84,-109.44,-108.32,-105.62,-102.98,-104.12,-114.50,-109.80,-108.47,-105.11,-106.25,-109.59,-109.15,-112.35,-113.74,-114.02,-111.59,-104.80,-110.06,-110.09,-105.40,-106.05,-109.77,-119.90,-113.54,-105.59,-101.45,-102.58,-107.68,-110.58,-113.23,-109.97,-103.49,-100.82,-104.03,-115.64,-105.20,-101.27,-99.28,-99.53,-103.68,-107.24,-111.68,-117.45,-113.93,-109.97,-109.63,-104.86,-102.14,-102.85,-109.75,-108.29,-108.16,-103.23,-100.70,-102.68,-107.77,-112.41,-113.97,-106.33,-102.69,-103.43,-107.36,-113.98,-108.27,-107.96,-107.63,-105.99,-108.17,-108.78,-112.74,-117.65,-113.82,-113.13,-116.13,-125.09,-117.84,-115.86,-121.90,-110.78,-111.43,-118.32,-120.36,-116.42,-119.99,-111.25,-105.49,-102.00,-102.43,-109.22,-117.90,-115.99,-115.46,-116.55,-108.72,-104.86,-108.59,-109.36,-103.68,-106.20,-117.16,-117.11,-109.61,-106.95,-107.17,-110.25,-108.05,-107.25,-111.01,-112.26,-129.85,-108.01,-105.17,-110.01,-124.97,-116.87,-112.91,-115.97,-108.79,-106.98,-111.50,-112.33,-105.49,-102.61,-106.46,-135.89,-109.07,-104.61,-103.62,-105.59,-109.26,-114.59,-111.59,-105.69,-104.88,-110.12,-116.61,-121.21,-118.66,-119.21,-112.12,-108.72,-107.31,-104.96,-106.00,-113.78,-116.05,-111.57,-110.48,-112.77,-118.04,-108.01,-109.39,-111.57,-106.84,-104.15,-105.45,-109.32,-111.81,-111.67,-112.62,-113.14,-112.76,-115.30,-110.33,-105.28,-107.25,-114.79,-114.86,-117.52,-129.60,-115.35,-113.82,-113.95,-108.80,-107.21,-111.04,-121.82,-110.77,-110.52,-116.95,-121.59,-116.78,-115.80,-113.60,-110.03,-108.16,-115.68,-110.47,-107.12,-103.29,-99.78,-100.07,-106.46,-114.49,-109.14,-119.17,-112.57,-109.85,-109.73,-105.40,-104.36,-107.92,-115.69,-114.43,-109.94,-105.67,-106.69,-105.42,-102.46,-102.15,-103.14,-103.84,-108.25,-108.13,-107.44,-108.25,-108.84,-105.45,-108.41,-106.91,-108.37,-106.53,-109.63,-118.40,-119.03,-109.75,-102.25,-101.31,-106.37,-135.25,-108.07,-103.97,-105.78,-105.81,-108.41,-107.04,-105.71,-111.33,-110.69,-110.69,-111.84,-120.23,-111.04,-108.25,-104.65,-102.26,-100.89,-103.94,-136.03,-111.39,-116.94,-106.14,-101.33,-102.63,-107.89,-111.45,-112.28,-106.09,-104.63,-108.52,-106.08,-101.23,-100.58,-102.87,-104.07,-103.17,-106.31,-124.50,-112.90,-111.52,-106.54,-106.76,-112.18,-122.12,-109.18,-104.95,-106.74,-105.15,-108.18,-104.46,-104.11,-109.46,-107.14,-106.60,-103.03,-100.01,-100.63,-110.65,-107.33,-102.48,-104.12,-110.59,-109.09,-114.40,-111.01,-106.08,-106.44,-107.99,-106.92,-103.62,-101.98,-105.60,-110.40,-103.75,-103.00,-113.73,-105.98,-106.71,-120.78,-102.71,-100.87,-101.80,-100.58,-99.89,-102.11,-107.15,-112.28,-112.71,-108.72,-112.04,-109.27,-106.58,-109.66,-115.46,-111.73,-109.75,-106.07,-103.95,-104.25,-105.23,-103.02,-102.89,-106.88,-115.80,-115.31,-109.08,-109.23,-117.53,-114.11,-113.26,-114.90,-121.03,-124.90,-113.83,-105.34,-102.92,-103.30,-106.80,-113.12,-132.96,-113.26,-107.64,-105.51,-109.65,-113.03,-123.21,-114.13,-113.97,-113.67,-112.17,-114.51,-122.83,-111.16,-118.38,-115.34,-112.43,-112.59,-119.63,-117.41,-116.89,-112.47,-105.07,-104.39,-108.05,-114.63,-125.34,-111.45,-110.42,-110.88,-114.56,-129.84,-117.35,-112.86,-109.64,-117.65,-106.27,-102.03,-102.23,-104.79,-109.98,-117.49,-113.32,-107.24,-105.69,-109.56,-120.77,-110.90,-113.01,-119.56,-112.24,-111.28,-106.25,-103.22,-106.47,-121.28,-117.07,-111.93,-111.47,-112.76,-118.11,-115.62,-112.61,-144.97,-115.23,-111.38,-107.60,-105.44,-107.24,-113.83,-113.28,-110.64,-113.63,-113.13,-109.98,-109.39,-108.95,-110.10,-111.49,-110.19,-105.34,-103.78,-107.05,-113.69,-110.49,-106.06,-106.30,-109.26,-114.82,-111.04,-106.95,-109.84,-125.02,-108.91,-104.57,-104.52,-109.86,-113.98,-112.92,-111.69,-110.21,-113.61,-121.04,-108.22,-103.83,-105.50,-108.16,-104.17,-103.41,-106.46,-113.54,-110.85,-109.39,-103.71,-104.49,-105.86,-103.02,-102.57,-103.40,-101.73,-101.31,-103.69,-108.31,-108.76,-99.01,-99.03,-104.94,-109.32,-110.18,-109.92,-105.93,-108.40,-118.01,-103.39,-101.69,-104.76,-115.00,-114.21,-111.46,-106.93,-104.07,-104.95,-102.20,-102.39,-107.03,-103.50,-98.43,-97.94,-101.66,-107.85,-109.95,-109.02,-106.50,-103.39,-103.08,-105.53,-109.81,-102.77,-98.72,-100.64,-105.72,-114.10,-118.35,-116.78,-129.05,-116.78,-109.46,-103.33,-100.95,-100.63,-101.71,-104.29,-105.63,-103.32,-100.57,-99.40,-99.47,-99.72,-100.14,-101.90,-106.33,-113.40,-117.78,-107.28,-106.56,-115.19,-108.83,-108.91,-112.68,-101.70,-102.46,-106.81,-106.80,-124.59,-102.80,-101.00,-107.96,-111.88,-113.14,-110.47,-109.61,-111.08,-121.02,-105.85,-101.12,-102.40,-108.40,-109.61,-105.25,-107.93,-121.37,-120.91,-117.72,-112.22,-107.25,-105.20,-108.77,-105.32,-103.75,-105.73,-108.11,-114.86,-115.69,-109.72,-107.49,-106.69,-105.24,-106.41,-107.23,-105.78,-106.45,-112.57,-113.37,-119.62,-116.02,-112.47,-110.94,-107.79,-104.61,-106.71,-110.00,-107.12,-108.13,-108.00,-105.38,-104.98,-104.16,-102.64,-103.62,-109.78,-117.51,-108.69,-110.69,-120.70,-107.39,-106.61,-115.58,-114.85,-110.77,-113.54,-114.73,-109.84,-108.74,-110.96,-111.66,-108.20,-106.28,-108.20,-111.49,-119.34,-110.81,-107.23,-106.72,-106.83,-107.16,-110.31,-116.05,-114.25,-110.31,-113.65,-112.75,-108.41,-108.14,-111.86,-123.72,-113.66,-114.01,-117.24,-111.86,-111.55,-118.83,-113.30,-114.57,-125.50,-116.81,-119.23,-117.47,-115.32,-110.56,-109.55,-108.18,-107.71,-110.51,-113.55,-124.20,-114.51,-110.04,-110.59,-112.36,-110.23,-109.87,-111.68,-117.34,-122.94,-111.80,-108.73,-107.82,-109.16,-114.58,-118.04,-116.79,-113.74,-113.13,-113.59,-111.46,-117.16,-114.61,-110.65,-117.84,-116.50,-108.06,-107.27,-114.59,-109.27,-105.55,-107.29,-111.50,-112.22,-116.03,-117.15,-107.57,-105.53,-108.44,-117.10,-131.80,-126.97,-116.21,-114.22,-114.47,-110.94,-114.07,-119.87,-111.54,-110.56,-113.23,-117.66,-112.83,-112.45,-117.62,-128.89,-129.83,-120.88,-114.21,-112.96,-115.73,-117.98,-116.20,-114.43,-108.29,-104.28,-107.79,-119.24,-111.47,-112.96,-113.70,-116.09,-116.66,-107.95,-101.82,-101.76
Run time: 60.001480 seconds
Timestamp: 09/06/2025 16:26:41
-119.40,-109.94,-108.22,-112.48,-111.68,-109.84,-109.65,-112.00,-110.63,-107.93,-108.15,-110.80,-118.34,-111.52,-110.25,-114.88,-111.81,-109.36,-109.16,-110.59,-111.99,-115.35,-128.29,-112.46,-111.08,-115.29,-118.64,-116.78,-115.34,-112.19,-113.57,-112.76,-110.28,-110.98,-110.44,-107.48,-107.84,-111.81,-111.22,-106.59,-104.10,-102.63,-102.49,-108.10,-118.50,-109.59,-110.59,-111.57,-113.99,-112.17,-108.92,-111.77,-121.30,-107.90,-107.83,-122.11,-114.63,-119.47,-116.09,-107.48,-105.22,-106.63,-110.49,-112.36,-110.79,-108.80,-108.32,-110.29,-109.54,-108.36,-111.58,-110.28,-119.83,-111.23,-111.01,-111.05,-108.62,-110.49,-116.83,-125.90,-138.99,-121.51,-115.09,-111.14,-109.76,-107.81,-109.01,-118.38,-118.20,-117.72,-121.03,-129.64,-111.75,-110.26,-112.41,-111.71,-109.67,-105.47,-104.70,-109.63,-128.04,-120.23,-118.65,-127.25,-113.66,-107.70,-109.70,-118.14,-111.58,-107.13,-109.77,-117.23,-128.40,-113.47,-109.81,-113.37,-133.66,-116.25,-111.77,-110.32,-110.45,-111.13,-113.91,-115.14,-111.74,-115.96,-129.53,-125.95,-116.68,-112.90,-111.84,-107.45,-108.19,-112.98,-116.70,-114.49,-112.31,-108.56,-105.22,-105.74,-106.26,-104.66,-105.49,-107.90,-110.69,-110.94,-106.09,-103.99,-106.22,-106.99,-107.20,-111.29,-111.44,-110.75,-113.10,-113.68,-112.60,-112.26,-111.34,-109.56,-109.68,-108.85,-109.87,-111.15,-108.87,-110.35,-128.63,-114.69,-119.85,-112.27,-113.27,-109.47,-104.42,-103.25,-104.96,-109.51,-115.36,-105.05,-103.59,-109.06,-121.07,-111.35,-110.58,-110.97,-113.49,-113.12,-109.51,-104.73,-107.15,-115.56,-103.08,-100.56,-100.61,-100.66,-102.16,-106.94,-114.09,-109.23,-109.14,-117.27,-118.97,-115.27,-112.03,-102.80,-99.56,-101.27,-104.84,-108.84,-105.32,-105.95,-106.95,-104.26,-100.62,-106.03,-106.92,-101.33,-106.96,-108.50,-102.52,-105.95,-113.19,-115.98,-118.97,-108.52,-105.59,-110.02,-100.10,-98.18,-99.40,-101.86,-105.21,-111.94,-109.73,-103.48,-103.86,-103.40,-105.21,-112.97,-108.63,-102.10,-101.33,-103.75,-108.97,-114.16,-111.13,-107.90,-105.23,-105.75,-117.56,-110.90,-103.87,-100.04,-102.49,-110.78,-103.71,-106.39,-106.49,-101.47,-103.39,-114.42,-104.97,-103.05,-104.85,-103.06,-101.00,-101.91,-107.89,-117.68,-113.28,-114.26,-123.51,-115.02,-110.12,-111.39,-107.92,-105.05,-103.02,-102.80,-104.35,-105.65,-110.29,-110.59,-108.47,-114.16,-119.67,-114.83,-117.17,-127.88,-111.46,-114.84,-112.93,-116.70,-108.03,-103.21,-103.68,-106.58,-103.28,-101.45,-103.56,-111.69,-121.99,-118.48,-115.29,-109.04,-104.75,-102.94,-101.82,-100.21,-102.34,-110.03,-110.31,-106.56,-104.62,-107.99,-138.09,-108.80,-105.80,-104.24,-103.49,-106.60,-112.54,-118.83,-109.71,-103.19,-103.09,-105.23,-103.52,-101.66,-101.21,-103.10,-112.91,-112.42,-118.28,-111.97,-104.65,-104.80,-114.30,-117.38,-107.88,-103.70,-103.58,-105.40,-105.76,-105.27,-103.24,-103.01,-104.87,-104.61,-105.86,-107.03,-108.40,-110.95,-111.88,-117.02,-110.55,-109.67,-107.83,-108.56,-113.51,-112.54,-119.02,-119.20,-109.24,-106.80,-107.85,-108.00,-109.57,-114.22,-111.91,-107.33,-107.83,-107.39,-103.57,-103.01,-105.82,-112.09,-115.50,-108.90,-104.84,-104.85,-108.40,-112.66,-110.63,-104.68,-102.42,-105.19,-108.40,-105.10,-104.37,-107.32,-109.69,-116.53,-110.44,-104.74,-104.65,-108.12,-114.69,-118.98,-114.93,-109.06,-111.47,-118.34,-116.65,-122.03,-115.22,-104.29,-102.45,-106.08,-109.04,-109.01,-107.79,-108.48,-112.27,-115.62,-116.60,-119.40,-123.37,-113.91,-113.38,-123.66,-120.97,-115.58,-111.08,-108.40,-109.91,-120.08,-115.02,-107.63,-106.70,-108.65,-105.20,-105.46,-105.72,-106.10,-115.61,-122.69,-113.24,-108.19,-108.58,-112.71,-117.74,-118.18,-114.93,-117.14,-119.97,-112.80,-114.54,-113.90,-108.13,-106.42,-110.05,-119.93,-119.98,-110.98,-112.10,-123.15,-121.24,-111.49,-105.60,-103.80,-105.59,-113.44,-121.50,-110.16,-111.13,-108.84,-107.53,-110.26,-114.37,-121.27,-114.50,-112.38,-108.89,-106.31,-107.51,-108.88,-109.39,-107.35,-106.17,-108.51,-109.51,-108.73,-108.93,-108.78,-109.78,-110.27,-112.44,-107.76,-102.62,-100.91,-101.85,-105.82,-117.24,-105.59,-105.31,-112.35,-117.35,-113.42,-109.27,-110.00,-118.74,-108.11,-103.57,-104.15,-105.88,-106.23,-109.82,-106.52,-106.26,-107.19,-104.56,-106.79,-112.38,-107.84,-108.47,-103.70,-103.69,-103.93,-102.90,-103.23,-106.27,-106.03,-105.16,-104.86,-103.94,-102.05,-99.43,-100.75,-107.16,-110.77,-107.86,-108.92,-106.36,-102.71,-103.73,-108.57,-114.72,-111.37,-110.87,-112.13,-113.81,-105.96,-101.49,-99.06,-101.42,-109.35,-111.29,-109.68,-108.39,-107.42,-106.12,-107.80,-107.18,-107.23,-108.14,-111.68,-122.02,-103.87,-98.43,-97.72,-98.25,-100.30,-105.26,-108.30,-118.43,-111.55,-117.01,-109.39,-105.45,-109.62,-109.39,-102.71,-101.66,-102.87,-110.17,-112.28,-108.07,-108.73,-115.75,-121.04,-111.39,-109.93,-107.52,-104.43,-110.28,-112.00,-105.95,-106.05,-105.11,-106.23,-108.82,-105.95,-106.69,-111.27,-114.02,-109.31,-105.03,-99.17,-97.81,-102.94,-127.83,-110.12,-107.71,-105.63,-102.94,-102.46,-101.92,-100.93,-104.36,-110.11,-103.94,-100.81,-98.93,-99.24,-100.67,-101.61,-101.78,-104.08,-107.04,-113.23,-114.01,-108.04,-110.91,-108.57,-113.42,-105.60,-100.70,-103.51,-107.23,-104.17,-102.16,-103.10,-109.39,-114.70,-112.56,-113.11,-104.29,-103.19,-105.38,-112.93,-111.75,-112.55,-120.52,-112.23,-110.50,-110.87,-117.06,-116.99,-114.63,-109.24,-107.16,-110.36,-115.79,-111.67,-114.53,-111.96,-104.66,-104.06,-107.22,-110.86,-111.68,-112.21,-110.10,-114.11,-113.43,-109.29,-107.21,-105.32,-104.99,-107.36,-110.31,-113.16,-129.65,-109.78,-105.41,-105.49,-107.45,-107.81,-108.04,-110.77,-106.64,-101.87,-102.73,-110.45,-109.41,-106.26,-104.06,-104.12,-107.71,-125.00,-110.79,-107.26,-109.87,-117.46,-119.76,-114.75,-114.45,-117.86,-110.30,-114.60,-114.91,-114.11,-111.73,-105.95,-107.17,-113.00,-118.88,-107.23,-105.65,-112.52,-112.06,-115.22,-107.81,-104.73,-101.82,-102.15,-106.18,-107.19,-106.47,-106.87,-107.84,-107.79,-108.24,-107.64,-110.71,-105.27,-104.79,-109.46,-123.65,-112.64,-107.22,-105.48,-105.21,-104.05,-103.95,-103.61,-104.10,-111.63,-117.51,-115.34,-114.51,-107.35,-104.61,-104.86,-110.65,-105.00,-104.05,-105.95,-106.60,-114.00,-111.28,-104.07,-103.52,-104.83,-105.39,-106.41,-106.75,-107.58,-102.42,-101.73,-104.96,-108.06,-103.67,-100.51,-97.56,-96.68,-99.44,-105.39,-109.50,-125.78,-108.54,-111.93,-98.99,-96.99,-101.15,-107.54,-105.47,-111.06,-119.71,-116.17,-107.54,-100.04,-97.87,-98.85,-101.59,-102.51,-102.97,-103.66,-104.51,-111.54,-107.42,-100.22,-98.64,-98.58,-101.65,-113.99,-104.21,-101.87,-102.86,-115.77,-105.87,-111.38,-109.23,-107.54,-112.52,-108.90,-106.86,-104.61,-105.18,-107.30,-109.33,-111.75,-106.55,-100.75,-99.90,-104.32,-112.95,-111.94,-112.20,-109.71,-103.98,-102.55,-105.29,-108.95,-109.83,-106.64,-109.37,-110.98,-106.78,-105.58,-107.38,-102.65,-105.81,-127.06,-107.49,-107.57,-114.86,-114.53,-104.72,-100.48,-98.97,-99.26,-103.73,-117.55,-106.80,-104.97,-102.64,-99.60,-98.65,-101.68,-105.54,-103.87,-102.57,-107.22,-112.05,-112.48,-111.14,-107.06,-106.85,-110.30,-113.45,-111.10,-106.01,-101.63,-102.18,-110.46,-108.76,-109.25,-108.46,-108.64,-120.14,-106.32,-107.85,-108.52,-100.80,-100.20,-103.57,-112.42,-113.17,-103.99,-101.24,-103.02,-108.29,-114.31,-124.68,-107.25,-103.14,-104.50,-107.93,-108.77,-107.82,-108.18,-113.46,-112.98,-109.03,-108.17,-111.79,-113.25,-108.48,-105.44,-106.59,-113.13,-108.12,-107.07,-107.90,-110.27,-113.36,-110.02,-108.54,-112.81,-128.36,-115.19,-109.82,-106.98,-105.38,-105.94,-106.42,-106.70,-108.76,-109.95,-109.65,-109.01,-108.11,-111.04,-119.79,-117.59,-115.27,-117.58,-119.27,-118.13,-114.40,-110.66,-107.83,-106.10,-108.01,-115.61,-110.87,-109.62,-115.01,-119.43,-112.71,-107.45,-105.35,-105.19,-105.09,-105.60,-107.57,-109.14,-109.74,-108.44,-109.37,-115.99,-113.95,-120.25,-113.07,-108.85,-115.20,-122.05,-113.74,-112.59,-117.11,-127.18,-117.24,-115.73,-112.11,-113.51,-122.32,-138.35,-120.46,-116.93,-109.67,-107.92,-108.56,-109.92,-110.37,-107.98,-109.61,-110.48,-107.85,-108.53,-110.00,-111.53,-116.37,-116.71,-120.02,-115.34,-114.51,-136.83,-116.74,-119.87,-130.07,-122.06,-123.87,-128.19,-116.37,-111.74,-111.53,-114.29,-115.38,-130.57,-114.20,-113.33,-112.65,-109.18,-108.42,-110.33,-115.36,-131.02,-115.56,-114.18,-116.74,-114.45,-116.74,-115.54,-113.69,-110.70,-111.74,-123.62,-111.84,-109.31,-115.33,-115.02,-111.50,-115.09
Run time: 90.002885 seconds
