Frequency: 576000000.000000
Sample Rate: 12500000.000000
Vector Length: 1024
Notes: 
Run time: 30.000675 seconds
Timestamp: 09/06/2025 16:44:33
-117.85,-118.70,-119.55,-122.55,-128.70,-124.01,-116.71,-119.67,-113.54,-109.82,-115.38,-112.27,-107.04,-108.63,-118.31,-118.09,-112.00,-111.10,-111.83,-113.00,-112.30,-111.92,-115.22,-112.28,-110.22,-113.59,-118.49,-118.93,-119.39,-113.97,-112.19,-111.70,-111.63,-114.89,-120.16,-115.52,-111.56,-109.20,-111.22,-110.76,-109.44,-111.84,-120.12,-132.23,-132.14,-116.90,-110.27,-108.03,-111.60,-127.78,-121.26,-116.24,-111.70,-108.64,-110.28,-120.35,-123.36,-116.67,-114.75,-116.51,-117.08,-110.95,-112.94,-116.99,-117.65,-119.44,-116.66,-113.47,-112.61,-112.53,-111.40,-114.46,-116.85,-109.08,-113.60,-126.24,-122.58,-113.71,-113.48,-121.66,-117.34,-112.94,-110.74,-110.54,-114.80,-117.39,-112.72,-111.77,-120.52,-117.44,-118.27,-112.17,-111.63,-110.97,-109.26,-108.94,-108.96,-110.40,-112.56,-113.95,-115.11,-113.70,-120.25,-123.10,-115.72,-114.61,-111.39,-106.97,-107.80,-112.72,-114.84,-116.78,-116.97,-112.78,-109.13,-107.83,-110.13,-113.85,-116.15,-112.49,-110.09,-118.30,-112.45,-109.75,-112.92,-110.39,-106.60,-106.39,-109.04,-111.35,-110.31,-109.21,-111.70,-118.31,-121.11,-115.18,-111.72,-111.34,-118.26,-126.77,-115.66,-115.07,-109.89,-106.89,-106.33,-105.66,-105.76,-108.97,-113.29,-110.94,-107.37,-106.87,-108.73,-112.45,-116.54,-110.48,-112.26,-111.11,-110.47,-121.31,-117.49,-113.08,-115.12,-110.34,-107.55,-108.63,-114.17,-117.12,-113.85,-120.34,-118.54,-114.19,-111.23,-108.04,-109.82,-118.91,-120.32,-113.64,-115.08,-113.56,-106.03,-102.09,-99.14,-96.90,-98.00,-104.83,-111.96,-111.19,-114.49,-118.05,-121.25,-114.73,-111.49,-114.22,-114.14,-119.88,-121.10,-111.50,-106.92,-104.37,-104.55,-105.60,-106.64,-112.22,-127.09,-116.54,-116.36,-111.55,-109.65,-113.76,-110.39,-105.65,-104.68,-107.15,-109.42,-113.27,-111.48,-106.47,-106.39,-107.74,-108.97,-107.06,-104.00,-103.43,-104.84,-105.88,-110.65,-113.99,-111.76,-114.99,-118.32,-120.50,-113.48,-119.23,-130.40,-116.62,-112.68,-115.70,-123.45,-118.09,-113.78,-110.24,-109.69,-110.08,-109.11,-110.18,-116.05,-118.12,-119.47,-116.76,-113.96,-120.40,-123.95,-125.90,-114.86,-114.82,-118.77,-118.47,-124.98,-117.93,-117.26,-113.70,-114.83,-117.67,-108.56,-108.89,-112.88,-114.27,-114.69,-113.38,-110.58,-109.26,-110.18,-111.38,-112.21,-117.53,-112.60,-107.12,-106.53,-107.73,-106.87,-107.56,-112.24,-117.09,-118.05,-112.37,-112.27,-113.38,-115.71,-121.99,-130.45,-128.48,-143.66,-119.00,-109.70,-108.86,-116.60,-115.77,-117.08,-111.29,-109.23,-112.99,-116.34,-115.08,-115.11,-117.31,-124.04,-120.17,-109.79,-108.21,-113.58,-113.28,-116.62,-127.87,-118.77,-120.20,-117.67,-124.31,-111.99,-110.56,-115.22,-126.33,-120.40,-110.94,-105.26,-103.41,-106.56,-123.26,-112.65,-109.92,-113.66,-117.78,-113.74,-117.20,-114.35,-112.83,-115.73,-117.77,-117.16,-117.54,-113.80,-111.40,-115.24,-119.47,-122.89,-116.21,-117.89,-116.91,-110.55,-109.32,-109.81,-120.29,-111.24,-107.84,-110.18,-110.12,-109.21,-113.95,-131.16,-131.94,-115.41,-108.56,-106.27,-106.30,-107.79,-111.49,-129.17,-111.96,-110.85,-112.48,-106.94,-106.73,-116.26,-115.65,-108.84,-106.12,-107.18,-111.43,-111.87,-113.93,-119.36,-115.23,-111.91,-115.82,-117.53,-119.92,-116.68,-118.61,-116.40,-113.31,-116.54,-118.82,-112.69,-112.39,-115.16,-118.22,-117.09,-115.76,-116.51,-113.21,-113.81,-112.93,-110.81,-110.60,-109.54,-108.42,-112.15,-114.99,-113.34,-118.25,-114.38,-113.78,-116.81,-111.66,-111.12,-111.28,-111.49,-121.78,-116.87,-112.81,-112.09,-119.23,-117.17,-119.10,-113.81,-107.68,-107.42,-109.15,-108.62,-113.45,-120.45,-114.15,-109.64,-109.62,-108.85,-106.23,-108.54,-118.42,-120.42,-113.16,-109.24,-107.19,-107.04,-110.84,-111.55,-107.87,-111.09,-123.34,-109.94,-104.91,-107.44,-121.56,-115.00,-115.98,-121.88,-118.04,-118.17,-113.92,-113.55,-121.95,-111.09,-110.17,-129.88,-112.69,-109.85,-109.95,-113.18,-118.05,-116.06,-109.52,-107.73,-109.78,-114.10,-116.15,-112.07,-114.14,-115.59,-117.36,-113.24,-113.12,-120.27,-115.67,-123.49,-113.69,-112.97,-113.69,-108.97,-108.35,-115.10,-112.52,-112.95,-113.19,-110.19,-107.32,-105.81,-112.58,-108.07,-105.06,-109.11,-113.50,-112.39,-115.05,-124.59,-110.88,-108.75,-108.78,-107.00,-105.40,-107.68,-117.12,-108.56,-101.83,-99.64,-103.25,-113.62,-114.49,-109.64,-105.98,-105.11,-108.41,-110.60,-106.86,-105.96,-107.47,-108.90,-108.42,-109.59,-111.42,-110.22,-112.46,-120.67,-114.73,-113.65,-119.35,-116.42,-112.89,-110.80,-118.39,-109.78,-105.96,-106.24,-110.16,-124.86,-116.26,-125.53,-115.19,-113.21,-108.09,-104.70,-105.13,-105.87,-105.54,-108.41,-116.68,-114.48,-114.59,-110.60,-114.05,-111.60,-109.83,-109.75,-108.78,-109.76,-117.80,-118.61,-112.88,-111.73,-112.86,-115.51,-131.15,-117.46,-115.79,-110.60,-111.42,-114.15,-119.22,-114.90,-114.29,-110.64,-107.34,-108.43,-116.34,-108.74,-105.20,-104.19,-104.55,-107.08,-109.39,-111.95,-119.68,-111.22,-106.08,-108.30,-120.59,-119.90,-118.62,-115.98,-110.88,-108.46,-109.07,-113.78,-116.27,-114.60,-116.78,-110.70,-106.23,-107.24,-108.85,-109.77,-109.33,-106.43,-105.66,-107.01,-107.55,-106.84,-106.49,-106.13,-106.78,-109.69,-114.83,-115.89,-112.68,-117.44,-117.63,-108.46,-105.10,-107.15,-110.49,-109.69,-107.44,-109.47,-109.08,-109.20,-113.68,-130.72,-129.82,-116.55,-112.35,-113.22,-111.64,-109.66,-108.54,-108.74,-111.10,-115.30,-115.85,-117.38,-119.79,-124.41,-126.81,-115.36,-108.42,-106.78,-107.81,-111.91,-116.54,-111.66,-109.85,-113.09,-115.23,-111.85,-112.61,-109.08,-111.60,-115.27,-114.23,-117.51,-124.05,-117.16,-117.14,-117.86,-116.28,-114.84,-120.04,-114.79,-114.29,-117.82,-116.48,-111.18,-111.66,-122.36,-106.54,-102.64,-102.50,-105.17,-109.05,-108.63,-108.89,-110.50,-111.86,-112.59,-116.44,-113.69,-109.30,-110.38,-112.92,-113.34,-110.90,-109.58,-113.52,-117.96,-111.67,-108.19,-110.63,-114.86,-114.40,-111.82,-109.38,-107.91,-105.04,-104.33,-105.30,-104.17,-103.93,-105.86,-107.33,-109.98,-117.13,-113.76,-109.35,-109.66,-111.96,-113.59,-115.39,-121.71,-117.51,-109.23,-107.81,-110.90,-110.25,-108.89,-111.29,-107.27,-107.49,-109.70,-112.31,-115.55,-117.89,-111.19,-108.32,-111.43,-112.03,-112.89,-117.97,-114.97,-120.12,-115.68,-110.84,-110.28,-112.97,-115.66,-118.97,-117.43,-134.20,-113.54,-110.91,-113.85,-121.65,-117.65,-113.64,-112.51,-112.36,-112.04,-115.45,-123.43,-118.50,-116.12,-120.34,-119.23,-116.44,-107.11,-104.73,-105.79,-106.52,-106.88,-108.04,-111.67,-116.30,-115.49,-116.06,-122.45,-115.59,-115.44,-115.70,-112.26,-113.40,-124.48,-120.16,-113.39,-113.59,-115.97,-114.29,-113.27,-116.32,-116.57,-114.60,-113.72,-109.22,-106.38,-108.71,-146.10,-110.58,-108.05,-107.75,-110.81,-112.44,-111.52,-117.77,-120.47,-118.97,-119.03,-109.73,-105.42,-107.06,-113.56,-112.84,-109.43,-114.74,-116.26,-109.46,-107.98,-111.33,-117.53,-110.69,-109.82,-111.22,-111.25,-108.43,-108.30,-114.28,-120.39,-110.72,-104.81,-102.91,-104.57,-106.78,-107.36,-110.52,-109.81,-100.76,-101.48,-113.54,-107.30,-111.57,-124.10,-111.01,-108.81,-112.13,-114.56,-113.77,-114.81,-122.19,-114.68,-111.00,-120.74,-115.01,-110.06,-108.29,-107.08,-109.71,-138.61,-111.13,-108.42,-109.01,-111.98,-114.56,-114.21,-114.73,-114.47,-110.30,-109.30,-108.79,-110.82,-114.99,-122.69,-124.29,-114.63,-112.24,-115.63,-112.01,-106.75,-105.85,-107.56,-109.84,-113.21,-114.64,-118.51,-112.64,-108.57,-109.92,-117.29,-119.03,-117.97,-121.37,-123.33,-114.26,-117.00,-115.49,-112.92,-118.01,-119.21,-111.76,-107.50,-106.08,-106.92,-110.32,-119.52,-121.13,-117.00,-116.28,-116.39,-123.49,-113.41,-111.51,-113.91,-111.39,-107.96,-108.76,-112.55,-117.59,-120.21,-114.12,-109.17,-109.07,-114.08,-118.91,-112.23,-107.58,-107.73,-111.22,-112.88,-112.63,-114.58,-115.03,-116.28,-114.37,-109.81,-107.36,-106.67,-108.50,-109.42,-109.30,-114.14,-119.41,-116.76,-118.74,-119.28,-120.37,-113.59,-109.59,-109.04,-110.83,-118.60,-118.96,-112.53,-116.52,-115.31,-109.93,-108.97,-111.85,-117.60,-117.43,-115.27,-112.89,-112.11,-113.76,-120.72,-119.34,-111.94,-110.20,-115.16,-118.81,-109.00,-108.54,-110.53,-111.70,-112.87,-114.73,-115.67,-116.30,-115.08,-111.25,-109.11,-109.91,-111.18,-111.81,-119.34,-119.95,-113.03,-111.33,-111.56,-114.37,-118.42,-118.24,-116.79,-119.47,-120.30,-114.67,-112.76,-112.74,-113.70,-116.37,-115.09,-110.85,-112.49,-116.59,-114.18,-113.27,-111.51,-111.19,-115.56,-117.10,-114.50,-115.53,-117.04,-113.02,-110.43,-111.39,-110.36,-108.72,-109.99,-114.76,-114.63,-114.56
Run time: 60.000754 seconds
Timestamp: 09/06/2025 16:45:03
-108.94,-113.00,-115.16,-116.31,-118.09,-114.16,-115.27,-115.18,-111.96,-113.49,-116.87,-118.16,-118.40,-118.14,-123.45,-123.49,-122.81,-113.81,-113.36,-111.95,-111.20,-119.24,-116.52,-112.28,-115.10,-115.48,-109.65,-109.18,-112.80,-114.81,-111.31,-114.44,-118.86,-110.02,-110.28,-113.13,-114.97,-114.11,-113.26,-117.92,-111.10,-106.37,-106.56,-108.68,-110.96,-114.41,-115.08,-111.53,-112.51,-115.74,-121.70,-120.56,-118.70,-111.38,-109.17,-115.45,-117.30,-112.63,-112.08,-108.30,-105.98,-110.03,-113.88,-108.86,-112.99,-111.99,-109.18,-117.50,-118.14,-114.98,-119.11,-110.30,-110.26,-110.31,-114.71,-110.36,-108.01,-110.21,-112.25,-113.20,-111.07,-110.13,-114.50,-122.66,-119.93,-119.12,-121.02,-118.80,-110.30,-106.06,-108.55,-115.58,-117.15,-110.25,-107.65,-110.38,-116.97,-114.68,-117.48,-116.57,-116.38,-121.68,-125.45,-115.24,-109.99,-110.45,-119.95,-113.88,-110.04,-109.95,-109.93,-107.85,-110.35,-114.32,-112.60,-112.26,-114.60,-123.83,-129.19,-120.41,-122.87,-109.10,-104.92,-106.29,-112.92,-115.05,-116.53,-118.33,-110.68,-108.43,-113.48,-131.77,-112.36,-109.31,-108.71,-108.90,-111.38,-114.03,-110.54,-110.27,-112.45,-112.04,-111.28,-110.52,-110.15,-112.29,-107.65,-106.68,-108.64,-109.40,-111.31,-111.97,-109.43,-108.00,-112.97,-120.68,-121.22,-118.59,-114.28,-107.51,-107.00,-112.23,-121.88,-117.96,-110.19,-111.19,-116.82,-116.03,-115.01,-117.31,-122.35,-120.18,-123.75,-118.38,-108.47,-104.56,-106.99,-109.96,-109.64,-114.95,-115.69,-134.48,-112.37,-104.60,-99.35,-100.18,-106.96,-116.21,-119.87,-109.28,-108.53,-112.73,-116.42,-108.95,-106.51,-107.25,-112.77,-115.24,-112.63,-110.37,-107.58,-108.50,-110.88,-111.87,-116.38,-129.40,-118.48,-123.04,-115.07,-110.92,-113.94,-115.05,-109.41,-108.44,-113.68,-117.65,-111.83,-114.48,-122.10,-123.02,-112.26,-107.60,-106.91,-109.46,-110.62,-111.23,-116.83,-112.57,-108.58,-112.29,-113.02,-112.00,-117.51,-127.74,-123.90,-119.05,-116.99,-116.58,-123.18,-113.85,-108.29,-108.03,-115.90,-110.20,-110.10,-132.83,-110.65,-107.33,-109.15,-111.90,-112.48,-110.55,-110.47,-108.79,-107.45,-105.17,-103.62,-104.06,-104.68,-104.09,-104.41,-107.06,-110.52,-110.46,-108.43,-108.84,-113.29,-119.43,-112.54,-108.35,-106.52,-110.16,-121.16,-114.58,-114.58,-116.52,-115.68,-113.95,-114.92,-115.16,-112.36,-118.52,-114.18,-110.27,-108.48,-108.05,-111.43,-118.17,-114.57,-110.55,-109.01,-111.88,-113.44,-111.67,-112.64,-111.27,-113.03,-112.28,-108.00,-106.53,-111.73,-117.83,-109.55,-110.23,-109.20,-106.67,-108.65,-118.19,-122.34,-123.59,-113.79,-112.19,-116.27,-116.32,-109.07,-109.96,-113.02,-114.59,-124.12,-108.64,-108.17,-117.86,-109.92,-110.93,-117.32,-123.35,-125.58,-121.42,-116.04,-110.46,-113.55,-117.61,-113.08,-113.04,-119.16,-121.83,-111.97,-107.81,-107.72,-109.18,-113.20,-118.78,-108.83,-106.87,-114.47,-120.19,-115.71,-115.44,-111.65,-110.78,-109.31,-110.86,-119.66,-114.28,-110.71,-114.69,-126.44,-122.37,-120.19,-113.27,-111.09,-108.33,-104.81,-105.30,-109.58,-112.64,-112.97,-116.71,-127.62,-114.58,-121.15,-115.10,-110.73,-111.11,-111.31,-112.01,-115.45,-115.26,-112.65,-114.02,-109.93,-108.17,-113.49,-113.40,-115.78,-122.45,-114.25,-116.48,-106.21,-105.10,-107.97,-107.50,-105.69,-107.57,-113.71,-112.38,-113.68,-109.16,-110.71,-117.86,-125.38,-126.50,-116.16,-111.16,-111.66,-118.39,-118.70,-116.73,-113.93,-106.45,-107.15,-108.34,-107.26,-108.17,-111.98,-118.57,-110.63,-107.16,-107.38,-109.49,-114.50,-125.59,-125.95,-114.74,-109.18,-109.28,-114.52,-117.91,-119.25,-123.19,-114.49,-110.95,-110.93,-112.31,-110.47,-108.14,-109.72,-120.03,-114.77,-107.85,-105.23,-106.03,-110.16,-114.27,-114.31,-116.81,-135.99,-113.00,-108.27,-109.93,-116.64,-116.04,-109.50,-105.56,-104.89,-106.66,-109.00,-108.70,-108.84,-115.51,-115.28,-107.43,-104.57,-104.68,-107.59,-120.98,-116.96,-114.59,-109.03,-108.97,-119.16,-110.29,-105.43,-104.28,-105.75,-111.12,-118.47,-113.40,-108.23,-108.69,-117.36,-118.40,-110.15,-109.30,-113.04,-122.98,-123.00,-116.73,-116.62,-111.28,-107.38,-108.33,-113.58,-107.83,-109.82,-113.72,-112.81,-111.33,-107.13,-106.34,-107.88,-110.02,-110.18,-108.75,-109.53,-112.01,-110.00,-116.75,-106.08,-104.08,-106.44,-107.41,-101.28,-100.13,-106.44,-110.25,-105.46,-110.23,-104.97,-103.38,-105.12,-108.98,-114.55,-111.96,-109.73,-107.65,-106.12,-109.82,-118.38,-111.17,-114.10,-112.36,-112.81,-132.64,-111.35,-113.19,-111.83,-106.11,-108.33,-107.63,-108.58,-109.90,-108.85,-111.86,-116.03,-108.87,-108.05,-110.90,-110.27,-107.19,-105.20,-102.93,-102.61,-106.12,-110.29,-111.39,-110.70,-111.93,-118.49,-116.45,-117.11,-110.80,-108.93,-113.46,-117.34,-111.36,-106.72,-105.92,-106.49,-107.55,-110.14,-109.81,-108.55,-108.04,-110.96,-123.29,-113.91,-111.83,-109.65,-110.52,-113.03,-114.95,-120.77,-125.69,-130.74,-121.12,-115.13,-111.15,-110.72,-112.44,-118.60,-123.05,-111.61,-107.72,-109.17,-119.51,-116.87,-114.61,-114.31,-116.82,-113.47,-109.80,-112.03,-114.81,-123.33,-111.96,-113.57,-111.04,-110.93,-113.42,-112.46,-108.85,-106.66,-107.77,-114.21,-121.96,-120.63,-117.72,-117.62,-115.14,-114.55,-115.81,-114.36,-110.87,-107.74,-105.04,-105.03,-108.44,-110.94,-107.65,-105.27,-106.44,-108.74,-112.03,-119.51,-116.29,-109.57,-109.86,-111.87,-112.02,-112.52,-117.28,-124.44,-119.52,-116.35,-116.80,-113.80,-107.88,-105.28,-106.26,-109.50,-111.83,-108.78,-107.80,-108.47,-108.51,-109.17,-111.88,-117.04,-125.91,-112.19,-108.19,-111.23,-121.23,-115.79,-108.01,-106.71,-109.75,-112.64,-124.45,-113.93,-112.68,-122.22,-112.54,-110.20,-112.28,-111.97,-116.27,-121.75,-121.39,-112.04,-110.51,-109.48,-109.80,-110.65,-111.82,-113.27,-112.76,-122.23,-120.18,-134.86,-111.00,-109.34,-118.27,-124.31,-142.79,-116.92,-113.12,-118.13,-126.51,-135.38,-118.91,-120.59,-115.67,-113.69,-119.76,-115.18,-109.54,-110.20,-114.30,-112.23,-112.43,-118.20,-122.66,-117.09,-112.62,-110.08,-111.14,-114.58,-127.61,-124.44,-124.96,-114.29,-110.23,-109.32,-113.11,-124.40,-119.06,-110.96,-108.68,-112.82,-116.66,-112.91,-116.25,-115.61,-150.96,-111.73,-109.51,-108.50,-105.39,-104.87,-107.75,-110.44,-109.52,-112.54,-114.34,-107.01,-105.95,-109.64,-117.97,-117.18,-118.43,-107.62,-105.56,-109.07,-120.99,-111.99,-111.64,-110.37,-110.39,-114.40,-113.92,-115.06,-117.48,-114.98,-110.48,-108.36,-106.94,-107.95,-108.64,-107.21,-107.42,-111.81,-109.50,-107.66,-110.74,-115.86,-119.15,-119.77,-114.64,-109.84,-109.80,-111.41,-111.65,-112.93,-113.23,-115.61,-118.50,-112.44,-112.39,-113.38,-109.23,-110.70,-111.88,-108.66,-108.49,-111.59,-112.82,-114.63,-120.51,-115.90,-113.75,-114.71,-113.20,-112.38,-114.33,-113.09,-114.71,-118.85,-117.24,-114.65,-115.14,-109.99,-104.95,-103.87,-107.52,-128.66,-110.14,-107.64,-111.31,-118.41,-115.42,-112.81,-113.54,-113.84,-110.98,-107.66,-104.94,-104.25,-106.12,-108.91,-123.29,-112.37,-108.59,-108.87,-111.44,-112.87,-109.21,-112.52,-106.99,-100.82,-103.00,-111.74,-114.98,-113.91,-111.56,-109.70,-110.94,-110.02,-105.58,-104.11,-107.79,-115.69,-115.54,-110.84,-107.92,-107.69,-108.39,-111.59,-113.34,-108.29,-109.83,-113.65,-115.92,-120.74,-114.23,-110.45,-113.33,-112.07,-110.35,-117.03,-120.76,-120.09,-113.94,-112.98,-110.51,-109.82,-109.84,-111.04,-113.82,-127.56,-117.13,-120.94,-120.28,-114.90,-111.34,-106.36,-104.30,-104.04,-105.35,-109.53,-119.26,-112.88,-112.36,-122.87,-117.56,-123.46,-119.37,-116.50,-116.76,-134.40,-115.64,-114.05,-110.85,-107.12,-108.09,-113.90,-114.17,-111.62,-113.32,-117.97,-110.42,-109.18,-110.46,-113.55,-117.26,-118.21,-120.03,-120.09,-132.16,-119.74,-119.50,-119.71,-114.26,-111.64,-108.67,-109.44,-113.39,-120.81,-114.71,-109.92,-109.82,-112.75,-116.06,-118.45,-115.02,-110.02,-109.21,-108.08,-108.56,-108.42,-106.54,-107.80,-117.28,-122.27,-117.18,-110.61,-107.16,-107.05,-108.48,-112.70,-120.78,-121.92,-114.99,-111.93,-113.51,-116.15,-118.15,-122.57,-130.57,-117.33,-112.36,-111.97,-120.24,-117.10,-110.66,-111.20,-120.41,-123.90,-118.34,-119.12,-121.41,-115.80,-110.42,-108.79,-107.88,-107.32,-109.14,-111.43,-111.39,-115.38,-119.53,-114.87,-112.64,-109.61,-108.15,-109.33,-109.39,-107.83,-107.66,-109.03,-110.30,-117.19,-115.49,-108.41,-108.41,-115.98,-120.26,-127.04,-119.97,-122.95,-123.49,-124.57,-119.19,-115.32,-121.46,-116.72,-112.56,-112.80,-118.19,-125.09,-117.64,-113.20,-112.97,-113.00,-115.81,-120.33,-109.75,-109.65,-115.45,-118.86,-111.21,-108.00,-107.71
Run time: 90.001365 seconds
