Frequency: 613500000.000000
Sample Rate: 12500000.000000
Vector Length: 1024
Notes: 
Run time: 30.000144 seconds
Timestamp: 09/06/2025 16:51:08
-114.09,-112.38,-111.78,-115.71,-112.92,-108.97,-111.63,-120.12,-112.94,-109.62,-108.79,-109.52,-111.72,-111.73,-109.50,-108.64,-109.91,-112.75,-122.22,-118.02,-112.58,-116.61,-128.69,-118.14,-116.30,-126.89,-117.97,-117.08,-120.94,-119.13,-115.26,-115.54,-113.16,-115.37,-123.92,-112.69,-115.46,-118.69,-118.94,-121.60,-116.81,-116.66,-118.36,-116.49,-115.27,-114.04,-114.52,-114.59,-114.56,-121.03,-112.18,-112.83,-114.07,-109.83,-107.30,-107.65,-111.12,-114.71,-120.47,-120.54,-115.32,-112.05,-111.57,-114.37,-114.21,-110.09,-113.30,-126.15,-118.59,-112.91,-110.93,-109.98,-112.70,-120.37,-116.66,-131.60,-114.58,-111.89,-111.27,-110.26,-114.77,-125.20,-111.40,-107.38,-108.74,-112.36,-112.34,-113.50,-126.42,-122.95,-124.36,-116.30,-110.84,-108.88,-111.00,-115.19,-116.62,-112.88,-108.61,-109.00,-115.02,-112.57,-110.06,-111.72,-112.38,-105.28,-103.88,-104.88,-106.05,-107.08,-108.12,-108.90,-114.54,-120.52,-122.24,-115.30,-111.86,-112.44,-119.18,-117.34,-110.77,-110.04,-112.26,-127.56,-115.29,-113.84,-110.88,-110.62,-110.78,-107.97,-107.91,-111.50,-127.15,-124.28,-120.33,-115.13,-110.87,-107.55,-105.69,-108.59,-124.49,-115.23,-113.69,-116.47,-114.90,-111.99,-107.24,-108.34,-112.40,-110.38,-109.59,-112.29,-114.56,-114.14,-127.21,-113.54,-111.34,-110.96,-107.72,-104.53,-103.74,-107.11,-110.93,-112.47,-114.00,-115.87,-111.64,-115.01,-122.93,-111.93,-113.29,-115.98,-123.46,-119.39,-121.04,-127.12,-118.79,-120.30,-118.39,-110.85,-106.36,-105.34,-106.34,-110.40,-118.34,-118.80,-118.88,-111.28,-108.19,-112.50,-119.23,-114.21,-115.89,-114.30,-113.19,-113.40,-109.58,-105.68,-105.88,-110.54,-110.68,-110.80,-119.57,-109.46,-106.67,-110.28,-118.51,-126.93,-117.93,-137.53,-111.83,-109.61,-111.50,-114.14,-116.57,-115.81,-111.79,-111.41,-115.17,-121.61,-131.47,-121.03,-112.03,-111.51,-115.89,-114.02,-110.44,-112.53,-124.17,-111.50,-108.42,-110.49,-114.26,-112.91,-111.36,-113.16,-117.18,-122.78,-111.51,-109.61,-107.89,-107.65,-108.40,-112.54,-119.38,-114.69,-107.98,-106.66,-110.68,-112.03,-105.54,-104.29,-105.38,-105.87,-105.33,-107.26,-112.75,-112.16,-110.60,-118.48,-115.55,-107.99,-106.85,-109.00,-111.16,-111.82,-111.44,-112.33,-113.66,-114.20,-115.96,-116.39,-114.20,-111.18,-108.17,-105.51,-104.15,-107.34,-114.25,-118.42,-115.69,-112.39,-111.30,-117.21,-114.85,-112.27,-122.69,-113.14,-110.12,-113.91,-114.94,-119.70,-122.42,-112.29,-107.67,-107.92,-110.95,-112.05,-110.88,-112.21,-122.66,-122.68,-117.23,-111.21,-113.66,-121.71,-119.62,-114.04,-115.97,-117.69,-114.39,-116.20,-131.98,-113.63,-111.83,-115.50,-121.50,-117.50,-112.85,-116.70,-120.01,-115.66,-109.30,-106.99,-109.58,-115.28,-111.79,-110.69,-117.00,-124.74,-126.00,-122.20,-111.98,-107.49,-110.46,-112.28,-109.06,-108.68,-109.43,-108.74,-107.23,-109.14,-112.83,-111.68,-112.89,-119.27,-106.64,-105.34,-110.59,-121.40,-122.99,-113.27,-112.56,-114.55,-119.88,-125.13,-119.35,-131.33,-115.48,-113.28,-111.10,-115.59,-117.79,-114.38,-117.90,-115.92,-119.26,-120.19,-113.65,-107.76,-106.54,-109.64,-109.98,-107.05,-107.33,-111.36,-114.07,-109.97,-106.06,-105.47,-110.02,-124.04,-109.95,-109.65,-117.35,-117.39,-110.72,-107.49,-107.71,-112.19,-118.29,-112.85,-108.99,-110.65,-116.88,-118.62,-110.13,-106.82,-107.24,-112.84,-115.42,-118.49,-116.22,-114.68,-113.48,-111.03,-114.41,-120.14,-116.41,-109.29,-105.67,-107.20,-114.51,-121.06,-114.93,-109.43,-106.83,-106.65,-107.25,-107.55,-108.26,-109.35,-109.97,-111.90,-117.18,-126.25,-111.43,-107.08,-107.93,-107.26,-106.44,-107.47,-108.82,-111.35,-123.97,-116.35,-113.63,-114.56,-117.60,-117.67,-110.80,-108.35,-108.32,-111.06,-118.03,-120.62,-114.30,-112.51,-115.14,-119.38,-124.35,-143.61,-113.58,-108.01,-109.17,-108.27,-107.03,-112.47,-115.61,-121.52,-113.40,-109.08,-111.47,-112.37,-112.23,-109.42,-114.21,-126.42,-116.20,-109.87,-109.04,-111.72,-119.44,-119.31,-115.94,-115.27,-118.52,-108.47,-107.22,-113.51,-124.93,-114.61,-113.39,-118.03,-119.12,-112.61,-111.96,-107.97,-102.89,-102.23,-107.15,-108.04,-107.71,-111.66,-125.86,-113.21,-109.45,-109.68,-109.78,-107.83,-108.18,-113.85,-122.58,-109.70,-109.10,-115.25,-120.92,-111.31,-112.66,-112.06,-109.24,-105.48,-99.09,-99.69,-106.54,-118.35,-132.32,-115.78,-111.06,-105.83,-106.05,-112.20,-116.14,-111.13,-105.98,-102.89,-100.81,-99.99,-101.50,-104.79,-108.09,-111.24,-118.31,-114.91,-113.66,-118.50,-109.29,-112.23,-123.81,-112.98,-112.31,-117.58,-114.13,-108.23,-107.08,-107.37,-107.25,-110.81,-125.47,-109.58,-108.20,-109.20,-107.37,-107.13,-106.66,-107.40,-110.38,-115.75,-113.61,-110.07,-110.40,-114.32,-119.02,-118.56,-115.76,-111.91,-109.08,-107.64,-109.95,-115.65,-110.34,-108.32,-109.09,-109.42,-112.21,-114.84,-121.03,-117.18,-111.09,-106.72,-108.05,-114.17,-122.07,-116.74,-111.17,-110.89,-112.78,-107.34,-109.96,-122.95,-115.50,-133.64,-113.82,-109.14,-110.84,-113.41,-115.87,-123.72,-117.27,-116.42,-114.27,-125.95,-107.62,-103.44,-106.99,-116.53,-120.04,-125.64,-122.31,-132.38,-124.04,-118.88,-114.09,-112.88,-115.88,-117.91,-120.97,-117.91,-115.70,-115.27,-116.93,-113.84,-114.74,-113.73,-112.35,-116.54,-122.76,-124.75,-125.83,-124.93,-116.87,-109.19,-108.86,-108.99,-110.50,-109.79,-106.51,-109.23,-115.72,-113.33,-112.81,-111.12,-114.35,-114.78,-105.64,-105.82,-110.45,-124.59,-109.83,-106.79,-105.35,-105.42,-111.83,-123.13,-114.85,-109.98,-106.75,-108.73,-114.02,-116.29,-114.56,-116.61,-121.94,-114.36,-115.93,-130.22,-116.12,-112.89,-113.33,-116.36,-118.07,-110.74,-111.18,-116.12,-110.20,-114.38,-113.67,-108.48,-112.83,-126.77,-111.96,-110.91,-120.23,-116.55,-112.09,-109.84,-112.98,-115.07,-110.06,-113.99,-118.55,-115.61,-113.57,-111.52,-113.61,-112.78,-111.05,-112.65,-115.13,-117.61,-125.91,-114.89,-113.78,-121.96,-121.96,-114.88,-113.75,-120.19,-121.20,-110.65,-110.57,-117.43,-124.72,-120.88,-110.66,-108.76,-109.33,-109.54,-107.95,-106.99,-107.49,-110.17,-115.80,-124.65,-111.41,-108.69,-111.17,-110.45,-109.65,-109.85,-110.91,-114.55,-113.63,-112.62,-129.40,-112.54,-116.13,-123.56,-142.16,-117.60,-115.84,-112.12,-114.92,-116.66,-108.58,-109.82,-113.64,-115.11,-114.48,-113.70,-113.20,-118.81,-122.41,-116.48,-111.73,-110.80,-113.99,-113.58,-109.37,-111.17,-126.46,-109.72,-110.99,-119.23,-116.79,-115.60,-108.19,-109.67,-130.32,-115.90,-118.91,-118.72,-118.10,-115.52,-114.01,-115.28,-116.70,-115.16,-111.73,-106.32,-104.33,-108.66,-115.27,-111.26,-107.62,-106.67,-109.71,-113.44,-109.81,-108.99,-111.91,-115.69,-122.29,-132.07,-133.03,-121.60,-112.70,-109.54,-108.55,-107.20,-105.51,-103.92,-103.97,-108.09,-113.08,-110.09,-113.17,-119.02,-119.01,-128.99,-115.60,-113.44,-114.95,-110.96,-110.87,-119.30,-107.90,-108.04,-110.26,-109.80,-111.48,-122.16,-113.79,-110.45,-112.74,-110.29,-105.92,-104.75,-107.80,-120.72,-107.08,-104.96,-108.56,-114.62,-114.24,-116.61,-135.03,-121.10,-116.90,-117.31,-126.08,-117.88,-116.88,-112.25,-110.62,-111.59,-118.24,-113.95,-107.81,-106.60,-107.50,-111.09,-118.17,-116.50,-121.94,-123.43,-124.12,-124.90,-115.83,-115.33,-125.27,-117.20,-119.93,-137.40,-120.64,-119.00,-121.94,-119.90,-111.17,-107.46,-109.29,-113.43,-115.71,-116.99,-118.82,-114.28,-113.55,-119.12,-136.41,-131.27,-118.26,-111.01,-107.78,-109.27,-112.10,-113.94,-114.98,-117.86,-122.79,-111.49,-111.63,-118.77,-118.05,-116.33,-112.61,-112.97,-115.13,-114.48,-114.48,-120.40,-118.25,-112.16,-112.62,-112.81,-110.56,-110.82,-118.40,-118.15,-113.78,-111.30,-107.21,-106.99,-110.63,-115.85,-110.11,-109.25,-113.15,-116.69,-115.03,-116.77,-113.65,-111.24,-112.76,-116.11,-120.65,-116.25,-107.82,-105.67,-108.57,-113.26,-116.38,-130.91,-119.28,-115.74,-111.39,-118.71,-115.35,-112.73,-117.19,-123.98,-114.29,-114.06,-119.38,-108.76,-107.40,-109.00,-111.31,-116.99,-126.05,-117.29,-123.56,-112.68,-108.80,-111.04,-116.07,-115.58,-109.55,-106.38,-107.14,-112.42,-119.49,-115.87,-114.38,-117.90,-134.10,-116.25,-110.41,-110.72,-116.12,-114.71,-114.58,-111.54,-107.85,-108.16,-111.98,-113.77,-114.31,-117.74,-125.82,-135.43,-125.82,-118.60,-112.94,-110.65,-110.18,-110.98,-115.44,-126.58,-118.40,-117.97,-118.26,-115.81,-115.72,-118.00,-119.72,-124.94,-116.66,-115.90,-121.37,-114.56,-113.33,-116.80,-114.36,-120.39,-122.35,-116.77,-115.60,-117.64,-121.71,-116.41,-119.31,-122.70,-116.45,-115.54,-115.63,-120.68,-123.47,-113.13,-111.92,-116.14,-118.10,-113.64,-114.46,-115.85
Run time: 60.000189 seconds
Timestamp: 09/06/2025 16:51:38
-114.27,-116.55,-116.80,-111.93,-111.04,-109.19,-107.65,-108.10,-111.17,-116.22,-117.53,-121.79,-132.19,-126.04,-116.59,-113.27,-112.17,-114.16,-116.79,-114.26,-112.95,-113.13,-114.46,-123.54,-116.99,-114.81,-118.69,-125.30,-119.21,-114.79,-115.49,-116.06,-113.53,-116.99,-138.23,-126.77,-117.99,-110.50,-107.27,-106.17,-107.37,-108.04,-106.84,-108.66,-112.90,-114.47,-113.68,-118.11,-119.45,-113.70,-113.81,-115.53,-121.46,-117.69,-113.13,-120.39,-110.91,-108.24,-110.30,-112.07,-111.13,-106.75,-103.73,-105.77,-111.35,-110.64,-108.89,-111.98,-120.96,-137.56,-117.89,-111.17,-112.32,-118.66,-116.51,-115.70,-111.29,-108.85,-108.56,-115.64,-115.14,-110.00,-110.32,-109.69,-111.72,-122.44,-119.61,-114.27,-114.37,-122.15,-120.45,-118.15,-115.95,-111.52,-107.74,-106.61,-110.28,-119.12,-109.30,-108.87,-116.74,-129.72,-117.50,-112.79,-113.58,-118.75,-123.47,-119.51,-122.84,-116.24,-117.67,-116.58,-123.36,-117.78,-109.87,-110.29,-118.48,-115.20,-108.68,-105.85,-103.69,-103.57,-105.57,-107.49,-109.99,-113.70,-115.52,-118.14,-123.70,-120.70,-118.59,-125.49,-113.25,-113.87,-115.68,-113.17,-112.69,-112.03,-111.04,-111.31,-112.43,-111.94,-109.02,-108.11,-111.33,-118.91,-120.39,-114.32,-113.06,-118.44,-118.24,-108.88,-105.28,-106.08,-109.90,-118.38,-117.13,-109.66,-107.76,-109.88,-113.04,-114.54,-114.40,-114.91,-115.33,-115.78,-119.96,-122.47,-109.97,-108.13,-110.69,-109.88,-108.40,-113.95,-117.27,-114.24,-116.57,-125.99,-128.37,-123.77,-114.84,-109.47,-108.30,-108.32,-112.82,-115.28,-111.97,-108.93,-108.73,-113.28,-114.40,-113.53,-117.32,-125.90,-112.44,-109.43,-110.44,-113.49,-115.51,-119.80,-119.15,-113.68,-114.53,-116.56,-115.13,-114.20,-114.36,-113.08,-114.84,-117.07,-121.43,-124.94,-116.27,-118.47,-119.80,-116.72,-114.44,-110.73,-108.19,-108.42,-112.89,-119.00,-109.91,-109.27,-117.38,-119.09,-115.53,-111.21,-109.95,-110.37,-108.21,-112.36,-126.86,-115.10,-111.87,-114.38,-112.07,-111.81,-111.98,-112.31,-112.79,-112.54,-109.57,-107.43,-109.08,-113.46,-106.46,-104.46,-105.17,-105.78,-106.82,-109.15,-114.13,-121.88,-118.95,-109.84,-107.40,-107.20,-110.77,-125.93,-123.38,-121.49,-113.13,-107.89,-107.64,-112.97,-110.90,-115.16,-128.51,-115.25,-115.21,-124.78,-113.99,-111.18,-113.41,-115.56,-118.65,-111.01,-107.36,-103.52,-105.67,-110.04,-108.26,-113.08,-110.70,-107.14,-108.96,-113.19,-115.94,-117.72,-110.35,-107.70,-108.48,-110.30,-107.78,-105.95,-108.19,-113.25,-113.91,-112.79,-110.56,-108.30,-108.24,-108.88,-109.69,-109.77,-109.01,-111.38,-116.59,-117.78,-111.10,-109.54,-113.61,-122.31,-125.40,-113.46,-108.29,-106.57,-108.08,-110.57,-116.24,-120.19,-119.16,-123.22,-112.46,-110.38,-109.34,-108.29,-108.04,-110.35,-115.64,-114.72,-118.11,-118.34,-120.05,-117.55,-113.78,-111.29,-108.79,-115.21,-115.13,-107.74,-106.54,-115.68,-110.89,-108.74,-106.95,-105.78,-107.05,-108.62,-115.49,-114.69,-106.47,-104.89,-108.69,-112.14,-109.72,-109.00,-107.26,-108.20,-112.44,-122.85,-120.91,-117.40,-114.84,-114.27,-109.64,-107.77,-113.26,-132.79,-116.13,-110.38,-110.01,-117.16,-119.72,-114.00,-113.36,-113.16,-111.81,-112.99,-117.74,-118.80,-123.75,-116.83,-116.53,-110.52,-111.03,-113.15,-115.57,-119.66,-124.09,-120.53,-113.25,-113.19,-121.22,-113.22,-113.04,-113.12,-115.34,-128.21,-123.71,-113.76,-113.62,-119.59,-109.41,-109.15,-112.28,-113.36,-113.49,-122.29,-113.09,-110.46,-117.27,-121.44,-120.74,-117.98,-124.20,-113.07,-112.81,-114.54,-127.87,-110.31,-111.97,-117.07,-112.43,-112.54,-111.39,-114.09,-118.63,-109.55,-105.65,-104.73,-106.73,-109.99,-105.21,-105.98,-114.36,-138.06,-117.79,-111.22,-108.70,-106.80,-110.61,-113.50,-109.84,-110.49,-110.43,-110.12,-111.89,-116.37,-120.26,-111.95,-109.60,-112.59,-113.66,-111.78,-115.94,-110.39,-104.99,-103.25,-106.43,-111.97,-108.96,-107.59,-107.59,-110.77,-115.15,-110.60,-110.71,-120.02,-111.44,-117.10,-113.63,-107.03,-106.09,-109.82,-119.31,-119.08,-116.63,-110.50,-112.10,-121.01,-119.61,-115.55,-111.04,-105.63,-104.84,-108.82,-108.93,-110.39,-117.85,-117.46,-111.92,-106.67,-103.82,-103.73,-107.14,-115.65,-114.69,-118.82,-110.80,-109.42,-115.46,-114.52,-108.00,-109.59,-117.35,-134.08,-117.42,-108.06,-103.12,-98.75,-97.27,-102.48,-114.10,-107.14,-112.77,-118.66,-115.21,-108.89,-106.23,-104.47,-107.51,-116.58,-116.06,-110.35,-111.67,-115.74,-115.64,-120.97,-123.15,-117.66,-113.07,-112.87,-114.94,-113.85,-119.45,-121.38,-112.39,-110.04,-110.46,-108.99,-105.90,-106.17,-111.71,-114.88,-110.35,-110.10,-108.08,-105.91,-106.89,-111.90,-127.39,-113.58,-115.59,-117.88,-118.16,-114.90,-110.94,-110.45,-111.52,-121.06,-117.32,-119.17,-139.30,-125.57,-114.04,-110.71,-112.55,-111.92,-107.15,-103.74,-103.40,-105.60,-108.55,-109.27,-111.40,-115.96,-118.84,-112.73,-113.06,-115.77,-114.41,-114.84,-110.90,-109.01,-112.85,-109.49,-105.72,-106.04,-105.82,-108.05,-114.06,-118.48,-112.70,-109.93,-113.71,-132.32,-113.75,-112.14,-118.59,-119.93,-111.84,-110.77,-109.03,-107.82,-109.29,-110.73,-114.59,-128.44,-113.31,-108.04,-108.58,-112.65,-119.58,-118.78,-114.82,-113.64,-113.63,-110.08,-109.42,-121.72,-110.24,-108.20,-112.01,-111.83,-109.68,-111.38,-112.71,-121.21,-114.98,-114.07,-123.95,-118.89,-111.61,-112.32,-119.95,-113.72,-111.05,-111.25,-109.79,-112.91,-126.16,-113.26,-115.22,-121.86,-112.33,-110.95,-117.99,-120.04,-116.78,-112.83,-108.85,-108.77,-113.67,-119.38,-109.67,-109.26,-114.25,-140.00,-119.00,-116.28,-113.06,-108.36,-104.92,-104.37,-105.41,-104.17,-103.52,-106.76,-117.94,-113.71,-121.80,-117.53,-112.04,-107.50,-107.57,-112.89,-113.10,-111.12,-109.78,-110.19,-114.18,-121.39,-118.65,-110.96,-109.59,-112.33,-115.81,-118.45,-122.94,-122.80,-113.43,-110.70,-118.08,-113.16,-112.71,-110.42,-119.36,-112.46,-107.43,-108.13,-110.38,-110.12,-111.81,-112.92,-110.57,-107.80,-109.14,-112.67,-111.84,-120.56,-113.64,-106.46,-105.30,-108.00,-111.73,-115.15,-121.97,-111.42,-113.35,-125.96,-113.71,-120.08,-113.87,-109.65,-114.48,-118.89,-113.95,-116.62,-116.15,-113.32,-109.22,-110.51,-109.74,-111.31,-122.08,-123.80,-118.39,-116.62,-119.53,-116.19,-112.54,-111.55,-113.49,-115.86,-118.82,-110.87,-107.48,-112.70,-114.98,-112.02,-109.95,-110.14,-118.58,-124.27,-125.20,-113.18,-105.92,-105.54,-110.81,-119.42,-113.18,-110.77,-109.44,-109.65,-115.97,-116.48,-116.53,-130.44,-127.58,-117.93,-112.20,-112.60,-120.84,-118.54,-116.94,-124.53,-112.85,-109.72,-114.33,-116.16,-110.30,-112.35,-116.64,-116.20,-115.15,-117.22,-117.78,-123.45,-113.76,-111.01,-114.31,-111.78,-112.05,-116.98,-135.56,-126.30,-128.12,-114.95,-111.79,-109.15,-106.97,-107.87,-112.53,-111.27,-109.56,-114.49,-120.36,-113.05,-112.00,-113.47,-114.21,-113.55,-115.47,-128.62,-118.94,-111.56,-107.39,-107.46,-116.66,-114.53,-107.75,-105.48,-104.93,-105.60,-106.60,-109.28,-114.48,-117.20,-115.46,-112.89,-115.08,-124.71,-116.52,-114.61,-106.35,-103.30,-103.43,-105.98,-110.70,-127.68,-122.33,-111.32,-109.64,-120.26,-107.18,-106.81,-111.48,-123.45,-123.84,-112.22,-108.95,-111.61,-116.42,-118.95,-118.70,-114.79,-111.05,-114.28,-117.86,-122.39,-123.11,-115.69,-114.03,-112.02,-107.53,-105.65,-109.28,-114.96,-108.06,-108.08,-114.49,-109.99,-107.12,-107.74,-112.21,-115.39,-112.30,-112.13,-116.20,-114.37,-118.86,-111.67,-107.67,-109.35,-113.03,-114.50,-118.05,-120.96,-116.73,-115.45,-116.08,-115.98,-124.87,-114.19,-107.30,-105.50,-106.23,-107.45,-107.92,-109.54,-113.20,-117.67,-123.46,-117.67,-113.18,-113.87,-121.26,-117.67,-111.10,-112.93,-126.54,-123.00,-113.55,-109.37,-109.79,-113.47,-118.86,-114.16,-116.63,-113.90,-117.60,-120.46,-121.74,-118.09,-110.57,-111.11,-115.92,-118.71,-122.39,-123.02,-114.35,-113.26,-114.77,-114.52,-117.89,-126.28,-119.66,-115.92,-112.82,-109.23,-108.08,-110.85,-110.66,-109.16,-112.06,-112.02,-108.32,-107.64,-108.53,-111.86,-115.12,-117.44,-124.96,-111.87,-114.17,-115.56,-109.40,-110.63,-116.94,-113.02,-116.48,-116.07,-112.78,-110.34,-108.36,-108.43,-110.58,-111.85,-112.87,-118.40,-116.36,-111.90,-110.99,-111.55,-112.42,-112.98,-112.79,-113.71,-118.57,-131.09,-119.33,-113.54,-114.62,-119.16,-123.91,-122.88,-123.47,-130.34,-125.48,-127.98,-117.80,-115.23,-116.22,-124.20,-121.30,-111.85,-109.85,-111.79,-115.68,-124.28,-120.57,-114.75,-112.13,-110.95,-114.47,-117.87,-121.30,-129.10,-125.28,-116.99,-111.49,-112.58,-116.70,-115.75,-114.74,-119.50,-127.23,-115.15,-110.67,-108.92,-109.32,-112.49
Run time: 90.000284 seconds
